personenId,herkunft,herkunftname
3001,16,Lechbruck
3002,4,Aschach
3006,4,Aschach
3007,16,Lechbruck
3016,251,Garsten
23271,25,Eferding
3020,126,Windorf
3022,252,Marsbach
3023,253,Schildorf
3031,225,Neuhaus (an der Donau)
39145,140,Kraiburg
3037,51,Kelheim
3038,62,Augsburg
3039,9,Hall
3040,10,Passau
3041,26,Wesenufer
3042,1039,Kramau
3044,60,Sandbach
3045,86,Mittenwald
3047,32,München
3048,255,Wetzenberg
3049,87,von der Au
3050,4,Aschach
3051,256,St. Pölten
3052,4,Aschach
3053,97,Murnau
3054,97,Murnau
3059,167,Melk
3062,62,Augsburg
3063,16,Lechbruck
3064,258,Weltenburg
3067,11,Regensburg
3071,10,Passau
3074,259,Steyregg
3090,3,Linz
14475,3,Linz
3093,44,Ottensheim
3094,179,Obermühl
3095,49,Stadtamhof
3097,247,Lauingen
3098,29,Engelhartszell
3099,24,Tölz
3102,8,Kufstein
3103,261,Ebelsberg
3111,320,Pyrawang
3112,25,Eferding
3113,98,Schongau
3114,263,Weingarten
3117,2,Nürnberg
3123,125,Landsberg
3124,49,Stadtamhof
3127,16,Lechbruck
3128,102,Irring
3129,138,Rattenberg
3132,264,Ybbs
3133,92,Vilshofen
3134,62,Augsburg
3137,30,Laufen
3139,8,Kufstein
3141,134,Tittmoning
3145,265,Tegernsee
3146,66,von der Ranna
3147,34,Neuötting
3148,21,Salzburg
3159,30,Laufen
17048,564,Berg bei Rohrbach
3175,26,Wesenufer
3181,11,Regensburg
3189,2,Nürnberg
3193,27,Wien
3194,267,Grieskirchen
14413,27,Wien
3197,1008,Kempten (Fürststift)
3200,4,Aschach
3201,1367,Mühldorf
3202,39,Kitzbühel
3204,2,Nürnberg
3206,27,Wien
12031,8,Kufstein
3236,55,Putzleinsdorf
3237,13,Obernzell/Hafnerzell
3238,27,Wien
3242,8,Kufstein
3247,27,Wien
3252,202,Enns
3255,178,Neuburg an der Donau
3259,21,Salzburg
9928,383,Wörth
3261,97,Murnau
3264,97,Murnau
9960,2,Nürnberg
3271,15,Ulm
3273,62,Augsburg
3274,62,Augsburg
3284,270,Höchstädt
3285,215,Wörgl
3286,9,Hall
3287,66,von der Ranna
3289,27,Wien
23029,65,Brandstatt
3294,11,Regensburg
3304,30,Laufen
3305,271,Mariabrunn
3307,27,Wien
3308,7,Rosenheim
3310,21,Salzburg
3311,75,Sallatobel
3313,3,Linz
3314,221,See
3319,272,Dinkelsbühl
3320,1371,Ofen
3321,10,Passau
28493,13,Obernzell/Hafnerzell
3325,60,Sandbach
3326,3,Linz
3327,32,München
3343,17,Steyr
3345,4,Aschach
3346,266,Pleß
3347,225,Neuhaus (an der Donau)
3348,25,Eferding
3349,19,Berchtesgaden
3351,5,von der Mühl
3352,60,Sandbach
14414,27,Wien
3365,3,Linz
3366,19,Berchtesgaden
3367,17,Steyr
3369,30,Laufen
3371,241,Ammergau
3373,22,Straubing
3381,95,Mauthausen
3383,4,Aschach
17957,45,Lembach
39333,251,Garsten
3392,3,Linz
3398,27,Wien
3410,62,Augsburg
3413,100,Donauwörth
3414,3,Linz
3415,4,Aschach
3416,4,Aschach
3418,32,München
3421,144,Rohrbach (in Oberösterreich)
3424,4,Aschach
3430,30,Laufen
3431,21,Salzburg
3432,119,Schwaz
3437,151,Eichstätt
3440,54,Wasserburg
3442,44,Ottensheim
3443,276,Schwarzach
3454,27,Wien
3455,26,Wesenufer
3456,32,München
3457,277,Zistersdorf
3462,278,Bruck an der Leitha
3464,55,Putzleinsdorf
3465,4,Aschach
3468,11,Regensburg
3476,11,Regensburg
3479,191,Ettal
3482,279,Kleinzell
3489,276,Schwarzach
3490,22,Straubing
3491,13,Obernzell/Hafnerzell
3492,191,Ettal
3493,98,Schongau
3494,79,Stein
3495,10,Passau
3498,280,Kirchberg (ob der Donau)
3504,86,Mittenwald
3531,225,Neuhaus (an der Donau)
3532,92,Vilshofen
3533,100,Donauwörth
3534,11,Regensburg
3545,9,Hall
3547,281,Schönering
3548,144,Rohrbach (in Oberösterreich)
3550,9,Hall
3551,282,Kellberg
3552,103,Haslach
3553,283,Ruprechting
3555,27,Wien
3557,29,Engelhartszell
3561,63,Kallmünz
3562,1157,Duggendorf
3567,54,Wasserburg
9640,10,Passau
3574,15,Ulm
3576,60,Sandbach
3577,11,Regensburg
3580,12,Pressburg
3581,159,Garmisch
3582,215,Wörgl
3584,13,Obernzell/Hafnerzell
3585,133,Hartkirchen
3588,11,Regensburg
3591,10,Passau
3592,62,Augsburg
3594,7,Rosenheim
3595,27,Wien
3596,60,Sandbach
3597,27,Wien
3598,27,Wien
3599,11,Regensburg
3601,13,Obernzell/Hafnerzell
3607,1266,Deggendorf/Duggendorf
15896,98,Schongau
3627,9,Hall
3628,60,Sandbach
3629,30,Laufen
26531,35,Grafenau
3633,1183,Schaffhausen
3636,11,Regensburg
3637,226,Abensberg
3638,30,Laufen
3639,21,Salzburg
32748,513,Inzell
3644,73,Wels
3645,27,Wien
3646,11,Regensburg
12889,288,Pöchlarn
3652,75,Sallatobel
3653,199,Niederkappel
3654,29,Engelhartszell
14460,430,Göttweig
3679,27,Wien
3682,2,Nürnberg
3693,30,Laufen
3694,148,Ungarn
3697,17,Steyr
3699,3,Linz
3701,170,Raab
3702,27,Wien
3704,7,Rosenheim
3705,16,Lechbruck
3706,16,Lechbruck
3707,44,Ottensheim
3708,29,Engelhartszell
3709,4,Aschach
3710,196,Landshaag
3711,17,Steyr
3713,4,Aschach
3719,286,Ortenburg
3721,300,Bernried
3723,27,Wien
3724,288,Pöchlarn
3725,1355,Mühldorf (Oberösterreich)
3726,11,Regensburg
3727,180,St. Nikola
36224,72,Burglengenfeld
3729,10,Passau
11482,286,Ortenburg
3743,3,Linz
3744,82,Braunau (am Inn)
3745,112,Niederösterreich
3746,30,Laufen
3748,11,Regensburg
3751,289,Meishaid
3752,22,Straubing
3753,25,Eferding
3756,10,Passau
11616,230,Schmidelsau
3765,290,Griesbach (Untergriesbach)
3767,21,Salzburg
3769,2,Nürnberg
3773,51,Kelheim
3778,144,Rohrbach (in Oberösterreich)
3779,27,Wien
16921,530,Hellmonsödt
3783,121,Nußdorf (am Inn)
3784,3,Linz
3786,173,Neufelden
3787,13,Obernzell/Hafnerzell
3788,7,Rosenheim
3789,134,Tittmoning
3790,487,Raitenhaslach
3791,813,Baumburg
3796,27,Wien
12942,41,Deggendorf
3805,4,Aschach
3807,64,Obernberg (am Inn)
3808,19,Berchtesgaden
3815,9,Hall
3821,11,Regensburg
3824,132,Ohlstadt
3832,21,Salzburg
3833,3,Linz
3856,3,Linz
3857,10,Passau
3861,11,Regensburg
3868,10,Passau
3870,15,Ulm
3871,9,Hall
3882,292,Burghausen
3883,24,Tölz
3887,134,Tittmoning
3888,21,Salzburg
3891,9,Hall
3893,175,Neuburg am Inn
14612,3,Linz
3900,9,Hall
3906,27,Wien
3910,27,Wien
7444,62,Augsburg
3920,11,Regensburg
3922,27,Wien
3924,11,Regensburg
13040,11,Regensburg
3927,10,Passau
3929,82,Braunau (am Inn)
3930,294,Behamberg
3931,25,Eferding
3934,77,Neuburg
3935,5,von der Mühl
3937,225,Neuhaus (an der Donau)
3938,29,Engelhartszell
13178,678,Wolferszell
3942,150,Wiesen
3943,100,Donauwörth
3948,8,Kufstein
3949,35,Grafenau
3950,175,Neuburg am Inn
3951,1241,Audorf
3952,25,Eferding
3953,25,Eferding
3954,25,Eferding
3957,45,Lembach
3958,296,Jenbach
3959,16,Lechbruck
7879,1372,Pfarrkirchen (in Bayern)
3967,403,Flintsbach
3973,132,Ohlstadt
3974,22,Straubing
3975,157,Dingolfing
3977,92,Vilshofen
3985,27,Wien
3987,24,Tölz
3988,9,Hall
3989,49,Stadtamhof
3990,173,Neufelden
3991,14,Kobling
3992,83,Häuseln
3996,49,Stadtamhof
28433,4,Aschach
4003,4,Aschach
4006,154,Schlägl
4009,66,von der Ranna
4010,178,Neuburg an der Donau
4012,10,Passau
4014,100,Donauwörth
4022,70,Angath
4026,74,Altenhof
5118,10,Passau
4027,183,Sarleinsbach
4028,22,Straubing
4031,4,Aschach
4035,11,Regensburg
4036,11,Regensburg
38869,1222,Aigen
4045,195,Wald
4046,28,Freizell/Marsbachzell
4048,35,Grafenau
4049,30,Laufen
4052,5,von der Mühl
4053,299,Fürstenzell
4061,221,See
4062,54,Wasserburg
4063,66,von der Ranna
4064,66,von der Ranna
4066,13,Obernzell/Hafnerzell
4067,13,Obernzell/Hafnerzell
4071,73,Wels
4073,27,Wien
4075,300,Bernried
4080,216,Schlögen
4086,27,Wien
4087,60,Sandbach
4091,3,Linz
4097,175,Neuburg am Inn
4098,9,Hall
4101,60,Sandbach
4102,92,Vilshofen
4112,301,Kapfelberg
4116,302,Malching
4117,1275,Hofkirchen
4118,29,Engelhartszell
4119,25,Eferding
4121,88,Weitenegg
4124,33,Hofkirchen (im Mühlkreis)
4125,30,Laufen
14691,82,Braunau (am Inn)
4128,3,Linz
4132,303,Mahd
4133,304,Aisterham
4134,180,St. Nikola
4136,216,Schlögen
4137,10,Passau
4139,66,von der Ranna
4140,15,Ulm
4146,8,Kufstein
4148,16,Lechbruck
4149,33,Hofkirchen (im Mühlkreis)
23088,424,Aitrach
16949,402,Gaishäusel
4152,305,Hilgartsberg
4153,216,Schlögen
4155,98,Schongau
4157,9,Hall
4158,21,Salzburg
4165,98,Schongau
4166,2,Nürnberg
4167,306,Grein
4170,128,Innsbruck
4173,24,Tölz
4175,73,Wels
4176,30,Laufen
4179,10,Passau
4181,194,Lambach
4183,60,Sandbach
4186,4,Aschach
4189,29,Engelhartszell
4190,307,Winzer
4194,308,Adnet
4195,309,Gstöttenau
14380,27,Wien
4198,27,Wien
4199,21,Salzburg
4200,2,Nürnberg
39042,3,Linz
4208,173,Neufelden
4210,27,Wien
4211,68,Neukirchen am Walde
4216,225,Neuhaus (an der Donau)
4217,44,Ottensheim
4218,4,Aschach
4220,27,Wien
4221,16,Lechbruck
4225,59,Seestetten
34120,27,Wien
4229,66,von der Ranna
4231,54,Wasserburg
4232,3,Linz
4233,1371,Ofen
4234,60,Sandbach
4236,148,Ungarn
4237,196,Landshaag
4238,10,Passau
4243,310,Niederalteich
4244,196,Landshaag
4245,27,Wien
4250,311,Retzwinkl
4252,180,St. Nikola
4254,154,Schlägl
4256,312,Esternberg
4257,31,St. Georgen
4258,144,Rohrbach (in Oberösterreich)
4259,203,Hohenfurch
4271,22,Straubing
4276,27,Wien
4280,24,Tölz
4282,24,Tölz
4287,203,Hohenfurch
4302,4,Aschach
4305,11,Regensburg
4307,11,Regensburg
4311,26,Wesenufer
4312,66,von der Ranna
4313,313,Hörsching
4314,27,Wien
4315,22,Straubing
4316,312,Esternberg
4321,4,Aschach
4322,66,von der Ranna
4323,92,Vilshofen
4324,315,Pürnstein
4325,159,Garmisch
4328,269,Mühldorf (am Inn)
4329,316,Hals
4332,5,von der Mühl
4333,10,Passau
4335,49,Stadtamhof
4339,11,Regensburg
4344,11,Regensburg
4351,190,Waizenkirchen
4352,424,Aitrach
4353,73,Wels
4364,25,Eferding
20031,564,Berg bei Rohrbach
4370,15,Ulm
4380,225,Neuhaus (an der Donau)
23053,66,von der Ranna
4385,27,Wien
4392,60,Sandbach
4394,27,Wien
4396,27,Wien
4399,24,Tölz
4406,10,Passau
4407,128,Innsbruck
4408,128,Innsbruck
4409,9,Hall
4410,48,Kasten (an der Donau)
4412,3,Linz
4417,62,Augsburg
39203,11,Regensburg
13081,82,Braunau (am Inn)
4425,285,Paris
4430,4,Aschach
4431,87,von der Au
4432,202,Enns
4433,318,Vichtenstein
4434,241,Ammergau
4436,8,Kufstein
4437,10,Passau
4440,9,Hall
4444,1234,Bergham (Alkoven)
4446,10,Passau
4447,41,Deggendorf
4448,11,Regensburg
31473,173,Neufelden
4453,216,Schlögen
4454,73,Wels
4457,66,von der Ranna
4460,16,Lechbruck
4461,11,Regensburg
4464,195,Wald
4474,11,Regensburg
4482,11,Regensburg
4483,6,Langhalsen
4488,27,Wien
4494,3,Linz
4496,49,Stadtamhof
4497,60,Sandbach
4500,97,Murnau
4502,10,Passau
4506,27,Wien
4513,15,Ulm
4514,4,Aschach
4518,125,Landsberg
4519,45,Lembach
4520,116,Hochdorf
4521,51,Kelheim
4522,42,Hallein
4523,320,Pyrawang
4524,321,Michaelbeuern
4525,322,Traunstein
4526,292,Burghausen
4527,114,Pielenhofen
4528,1264,Rohrbach (Kallmünz)
4530,24,Tölz
4535,323,Reißing
4536,16,Lechbruck
4537,9,Hall
4539,266,Pleß
4541,27,Wien
4542,73,Wels
4543,41,Deggendorf
4544,325,Elchingen
4545,326,Osterhofen
14807,159,Garmisch
4552,27,Wien
4557,27,Wien
4558,327,Indelhausen
4559,27,Wien
4560,137,Eich
4561,328,Gallneukirchen
4563,329,Fellheim
4565,1238,Genf
4566,60,Sandbach
23342,4,Aschach
4568,330,Aichberg
4569,33,Hofkirchen (im Mühlkreis)
4570,10,Passau
4571,10,Passau
4572,13,Obernzell/Hafnerzell
4573,32,München
4574,30,Laufen
4575,10,Passau
4582,62,Augsburg
4583,27,Wien
4584,62,Augsburg
4585,62,Augsburg
4589,62,Augsburg
4591,144,Rohrbach (in Oberösterreich)
4592,51,Kelheim
4596,29,Engelhartszell
4601,144,Rohrbach (in Oberösterreich)
4614,331,Neuhausen (an der Leibi)
4615,424,Aitrach
4619,3,Linz
4620,42,Hallein
4621,66,von der Ranna
4622,332,Fügen
4625,333,Geinöd
4626,334,
4627,10,Passau
4628,144,Rohrbach (in Oberösterreich)
4643,183,Sarleinsbach
4655,118,Regen
4658,41,Deggendorf
4659,9,Hall
4660,89,Krems
4668,173,Neufelden
4671,24,Tölz
4672,335,Ranshofen
4674,11,Regensburg
14464,49,Stadtamhof
4683,44,Ottensheim
4684,74,Altenhof
4686,27,Wien
4688,312,Esternberg
4689,27,Wien
4690,51,Kelheim
4691,327,Indelhausen
20036,210,Altötting
4693,144,Rohrbach (in Oberösterreich)
4699,27,Wien
4703,70,Angath
4704,21,Salzburg
4706,4,Aschach
4707,1241,Audorf
14956,168,Gämblau
4709,150,Wiesen
4711,337,Heimertingen
4712,30,Laufen
4720,11,Regensburg
4722,522,Erlangen
4724,2,Nürnberg
4728,60,Sandbach
4729,60,Sandbach
4730,315,Pürnstein
4731,144,Rohrbach (in Oberösterreich)
4732,338,Dunstelkingen
4733,424,Aitrach
4735,339,Rettingen
4736,340,Dillingen
4737,126,Windorf
4738,10,Passau
4739,144,Rohrbach (in Oberösterreich)
4741,55,Putzleinsdorf
4742,12,Pressburg
4743,997,Freyenstein
4749,11,Regensburg
4755,11,Regensburg
4762,10,Passau
4769,342,Amberg
4775,11,Regensburg
4782,343,Altenfelden
4783,15,Ulm
4784,3,Linz
4786,79,Stein
4791,27,Wien
4792,748,Leopoldstadt (Wien)
4795,795,Ebenmühle
4796,175,Neuburg am Inn
4799,114,Pielenhofen
4800,27,Wien
4801,4,Aschach
4806,79,Stein
4807,344,Gaming
4818,8,Kufstein
4820,30,Laufen
4825,13,Obernzell/Hafnerzell
4827,27,Wien
4835,3,Linz
4842,221,See
4843,345,Röhrnbach
4844,65,Brandstatt
4845,6,Langhalsen
4849,11,Regensburg
4855,11,Regensburg
4857,118,Regen
4858,27,Wien
4865,27,Wien
4867,128,Innsbruck
4868,66,von der Ranna
4869,41,Deggendorf
4870,2,Nürnberg
4873,51,Kelheim
4883,8,Kufstein
4884,71,Perlesreut
4888,27,Wien
4891,4,Aschach
4892,11,Regensburg
4894,75,Sallatobel
4907,11,Regensburg
4911,92,Vilshofen
4912,346,von der Bschauerin
4913,9,Hall
4916,44,Ottensheim
4918,5,von der Mühl
4920,250,Wegenstois
4926,27,Wien
4929,15,Ulm
4935,196,Landshaag
4940,1366,Maria-Zell
4941,225,Neuhaus (an der Donau)
4943,350,Frauenau
4944,225,Neuhaus (an der Donau)
4945,44,Ottensheim
4946,290,Griesbach (Untergriesbach)
4947,351,Mittendorf
4948,87,von der Au
4949,3,Linz
4950,225,Neuhaus (an der Donau)
4951,5,von der Mühl
4954,127,Pleinting
4955,225,Neuhaus (an der Donau)
4956,8,Kufstein
4957,118,Regen
4958,5,von der Mühl
4959,352,St. Illing
13181,493,Grub (bei Kirchberg)
4963,70,Angath
4964,3,Linz
4965,3,Linz
4969,353,Katzenbach
4970,28,Freizell/Marsbachzell
4971,175,Neuburg am Inn
4972,8,Kufstein
4974,64,Obernberg (am Inn)
4975,5,von der Mühl
4977,30,Laufen
4979,73,Wels
4980,759,Brixen
4982,87,von der Au
4994,10,Passau
17159,175,Neuburg am Inn
4996,2,Nürnberg
4998,10,Passau
5004,27,Wien
5016,17,Steyr
5019,27,Wien
5022,2,Nürnberg
5029,32,München
5030,32,München
5039,75,Sallatobel
5041,32,München
5043,4,Aschach
5045,55,Putzleinsdorf
5046,4,Aschach
5059,89,Krems
5060,114,Pielenhofen
5061,355,Indersdorf
5063,26,Wesenufer
5064,28,Freizell/Marsbachzell
5067,212,Heitzenhofen
5068,32,München
6544,71,Perlesreut
5070,4,Aschach
5071,13,Obernzell/Hafnerzell
5074,13,Obernzell/Hafnerzell
5079,11,Regensburg
5085,86,Mittenwald
5105,13,Obernzell/Hafnerzell
5106,96,Salzmann
5107,356,Mauerkirchen 
5108,60,Sandbach
5109,127,Pleinting
5116,8,Kufstein
5117,74,Altenhof
5119,60,Sandbach
5120,222,Belgrad
5122,172,Waldkirchen
5123,70,Angath
5124,52,St. Martin
5125,3,Linz
5142,3,Linz
5147,59,Seestetten
5149,1355,Mühldorf (Oberösterreich)
5150,16,Lechbruck
5151,27,Wien
5152,74,Altenhof
5154,22,Straubing
5155,60,Sandbach
5157,27,Wien
5166,3,Linz
5167,103,Haslach
5172,7,Rosenheim
16367,1,Neuhaus
5176,27,Wien
5177,27,Wien
5186,359,Vodach
5187,66,von der Ranna
5188,3,Linz
5189,3,Linz
5191,60,Sandbach
5192,25,Eferding
5193,49,Stadtamhof
5196,10,Passau
5200,105,Reinhausen
5202,9,Hall
5205,15,Ulm
5207,49,Stadtamhof
5211,29,Engelhartszell
16439,427,Chiemsee
5213,4,Aschach
5214,87,von der Au
5215,27,Wien
5219,22,Straubing
5223,44,Ottensheim
5231,62,Augsburg
5237,44,Ottensheim
39253,212,Heitzenhofen
26878,4,Aschach
5255,360,Neudeck
5256,361,Hartheim
5257,54,Wasserburg
5258,174,Haarschedl
20396,225,Neuhaus (an der Donau)
5296,25,Eferding
5297,98,Schongau
5300,9,Hall
5309,27,Wien
5315,25,Eferding
5318,10,Passau
5320,95,Mauthausen
5321,8,Kufstein
5322,17,Steyr
5329,11,Regensburg
5331,11,Regensburg
5333,30,Laufen
5334,92,Vilshofen
5335,13,Obernzell/Hafnerzell
16513,30,Laufen
5341,278,Bruck an der Leitha
5342,13,Obernzell/Hafnerzell
5343,290,Griesbach (Untergriesbach)
5344,362,Wegscheid 
5347,89,Krems
5351,364,Mengroth
5356,365,von der Wibm
24386,69,Schärding
5369,79,Stein
5371,366,Inn
5378,27,Wien
5385,32,München
5388,49,Stadtamhof
37283,22,Straubing
5392,8,Kufstein
5393,3,Linz
5394,18,Rannariedl
5396,225,Neuhaus (an der Donau)
5397,98,Schongau
5398,100,Donauwörth
5399,66,von der Ranna
5402,30,Laufen
5409,167,Melk
5414,3,Linz
5415,383,Wörth
5418,234,Aldersbach
5419,370,Teublitz
5424,211,Krachenhausen
5425,371,Gessendorf
5426,11,Regensburg
5427,92,Vilshofen
5428,170,Raab
5431,1157,Duggendorf
5434,49,Stadtamhof
5436,144,Rohrbach (in Oberösterreich)
5437,103,Haslach
5440,173,Neufelden
5442,55,Putzleinsdorf
5444,45,Lembach
5449,10,Passau
5451,55,Putzleinsdorf
5452,55,Putzleinsdorf
5454,60,Sandbach
5457,44,Ottensheim
5460,183,Sarleinsbach
5461,183,Sarleinsbach
5473,372,Brüssel
5479,62,Augsburg
10855,66,von der Ranna
5495,363,Staffling
5496,29,Engelhartszell
5497,375,Kleinweil
5499,126,Windorf
5500,10,Passau
5501,194,Lambach
5504,203,Hohenfurch
5505,376,Reuting
5506,12,Pressburg
5507,27,Wien
5509,1235,Maria Scharten
5510,2,Nürnberg
23975,3,Linz
5528,59,Seestetten
5529,60,Sandbach
5530,9,Hall
5536,2,Nürnberg
5539,105,Reinhausen
5543,69,Schärding
5546,27,Wien
5551,128,Innsbruck
5557,17,Steyr
5561,144,Rohrbach (in Oberösterreich)
5563,144,Rohrbach (in Oberösterreich)
5565,103,Haslach
5567,26,Wesenufer
5568,9,Hall
5571,125,Landsberg
5576,27,Wien
5583,105,Reinhausen
5584,21,Salzburg
5586,148,Ungarn
27122,8,Kufstein
5589,221,See
5590,30,Laufen
5591,21,Salzburg
5594,33,Hofkirchen (im Mühlkreis)
5595,30,Laufen
5597,380,Regenstauf
9751,1252,Marbach (an der Donau)
5599,144,Rohrbach (in Oberösterreich)
5607,3,Linz
5611,27,Wien
5615,134,Tittmoning
5616,381,St. Margarethen
5618,27,Wien
5619,27,Wien
5629,92,Vilshofen
5633,3,Linz
5635,9,Hall
5637,27,Wien
5638,380,Regenstauf
5641,22,Straubing
5642,178,Neuburg an der Donau
5645,105,Reinhausen
5648,382,Wiesreith
15209,41,Deggendorf
9931,57,Landau
5662,225,Neuhaus (an der Donau)
5663,87,von der Au
5664,96,Salzmann
5665,10,Passau
5666,54,Wasserburg
5667,13,Obernzell/Hafnerzell
5676,27,Wien
5681,27,Wien
5682,372,Brüssel
9479,551,Skalitz
5691,383,Wörth
5694,5,von der Mühl
5695,385,Schaden
5699,13,Obernzell/Hafnerzell
5700,3,Linz
5701,187,Wallgau
5702,178,Neuburg an der Donau
5708,16,Lechbruck
5710,17,Steyr
5711,388,Seitenstetten
5713,13,Obernzell/Hafnerzell
5715,68,Neukirchen am Walde
5721,27,Wien
5722,99,Peiting
5727,376,Reuting
5738,10,Passau
5740,66,von der Ranna
5741,316,Hals
5743,175,Neuburg am Inn
5748,27,Wien
5760,29,Engelhartszell
5761,51,Kelheim
5764,66,von der Ranna
5765,60,Sandbach
5766,216,Schlögen
5769,9,Hall
5770,389,Weichseldorf
5776,11,Regensburg
5784,390,Peuerbach
5785,21,Salzburg
5786,301,Kapfelberg
5800,175,Neuburg am Inn
5805,10,Passau
5810,21,Salzburg
5811,10,Passau
5819,390,Peuerbach
5823,4,Aschach
5824,30,Laufen
5825,394,Grassäckl
5826,13,Obernzell/Hafnerzell
5828,11,Regensburg
5829,10,Passau
5830,27,Wien
5831,30,Laufen
16369,119,Schwaz
5851,395,Maria Lanzendorf
5852,27,Wien
18016,2,Nürnberg
5862,7,Rosenheim
5865,1312,Einöd
38464,27,Wien
5868,34,Neuötting
5874,4,Aschach
5875,4,Aschach
5877,397,Scheppach
5878,398,Neusohl
5879,159,Garmisch
5881,100,Donauwörth
5883,399,von der Hofleiten
5884,49,Stadtamhof
5885,25,Eferding
5886,3,Linz
5887,27,Wien
5888,13,Obernzell/Hafnerzell
5889,13,Obernzell/Hafnerzell
5890,21,Salzburg
5898,44,Ottensheim
5901,29,Engelhartszell
5903,16,Lechbruck
5904,73,Wels
5905,4,Aschach
5908,400,Weyreth
5909,401,Ebenwies
5910,30,Laufen
5912,225,Neuhaus (an der Donau)
27818,122,Falkenstein
5927,27,Wien
5935,402,Gaishäusel
5936,45,Lembach
5937,403,Flintsbach
5938,372,Brüssel
5939,29,Engelhartszell
5940,55,Putzleinsdorf
5942,146,Neustadt an der Donau
5945,404,Wiener Neustadt
5946,100,Donauwörth
5948,28,Freizell/Marsbachzell
5949,221,See
5950,66,von der Ranna
32903,133,Hartkirchen
5961,27,Wien
5962,409,Tyrnau
5963,112,Niederösterreich
5965,3,Linz
26194,968,Adrianopel
5967,35,Grafenau
5970,10,Passau
5971,71,Perlesreut
5974,8,Kufstein
5976,268,Kempten (Reichsstadt)
5978,27,Wien
5979,3,Linz
5980,133,Hartkirchen
5981,4,Aschach
5982,405,Stolzing
5983,100,Donauwörth
5985,15,Ulm
5986,39,Kitzbühel
5989,11,Regensburg
5995,27,Wien
5996,211,Krachenhausen
5998,406,Hauzenberg
5999,159,Garmisch
6012,62,Augsburg
20836,15,Ulm
6015,407,Wolfenbüttel
6016,22,Straubing
6028,9,Hall
6593,371,Gessendorf
6035,11,Regensburg
6036,100,Donauwörth
6037,268,Kempten (Reichsstadt)
6039,1008,Kempten (Fürststift)
6043,30,Laufen
6047,114,Pielenhofen
6048,409,Tyrnau
6058,73,Wels
6059,172,Waldkirchen
6060,410,Stampfing
6061,10,Passau
6062,16,Lechbruck
6066,79,Stein
6067,10,Passau
6074,92,Vilshofen
6075,45,Lembach
6078,144,Rohrbach (in Oberösterreich)
6079,411,Pichl
6080,13,Obernzell/Hafnerzell
6081,98,Schongau
6085,203,Hohenfurch
6090,173,Neufelden
32493,10,Passau
6093,144,Rohrbach (in Oberösterreich)
6094,2,Nürnberg
6102,191,Ettal
6105,49,Stadtamhof
6106,10,Passau
6107,81,Gmunden
6112,413,Karlstein
6113,128,Innsbruck
6114,144,Rohrbach (in Oberösterreich)
6116,411,Pichl
6117,13,Obernzell/Hafnerzell
6119,45,Lembach
6127,4,Aschach
6129,69,Schärding
6131,414,Peilstein
6140,55,Putzleinsdorf
6141,45,Lembach
6142,90,Glarus
6144,22,Straubing
6145,79,Stein
6146,10,Passau
6148,415,von der Siferein
6152,9,Hall
6154,27,Wien
6157,3,Linz
6158,60,Sandbach
6159,416,Tannheim
6160,27,Wien
6161,2,Nürnberg
6166,4,Aschach
6171,417,Ebenzweier
6172,418,von der Freyung
6173,159,Garmisch
6174,15,Ulm
6179,129,Audorf (Ober-)
6181,129,Audorf (Ober-)
6182,11,Regensburg
6187,2,Nürnberg
6192,533,Monheim
6194,3,Linz
6195,183,Sarleinsbach
6196,144,Rohrbach (in Oberösterreich)
6202,27,Wien
6204,45,Lembach
6206,27,Wien
6207,12,Pressburg
6209,27,Wien
6210,51,Kelheim
6211,264,Ybbs
6212,42,Hallein
6213,1312,Einöd
6214,421,Mitterham
6215,146,Neustadt an der Donau
6219,16,Lechbruck
6221,15,Ulm
6223,127,Pleinting
6224,362,Wegscheid 
6225,178,Neuburg an der Donau
6229,251,Garsten
10197,44,Ottensheim
6238,402,Gaishäusel
6239,27,Wien
6244,5,von der Mühl
6246,89,Krems
6249,16,Lechbruck
6252,27,Wien
6254,42,Hallein
6261,199,Niederkappel
6262,3,Linz
6263,4,Aschach
6264,312,Esternberg
6268,44,Ottensheim
6272,21,Salzburg
6273,167,Melk
6274,422,Waldhausen
6275,43,St. Florian
6279,148,Ungarn
6282,167,Melk
9643,105,Reinhausen
6286,83,Häuseln
6290,3,Linz
6291,51,Kelheim
28711,81,Gmunden
6302,100,Donauwörth
6305,87,von der Au
6312,425,Kellnering
6313,33,Hofkirchen (im Mühlkreis)
6314,10,Passau
6315,4,Aschach
6322,81,Gmunden
6323,63,Kallmünz
6324,9,Hall
6328,87,von der Au
6329,27,Wien
6330,150,Wiesen
6331,51,Kelheim
6332,82,Braunau (am Inn)
6337,10,Passau
6346,90,Glarus
6347,426,Hößgang
6350,13,Obernzell/Hafnerzell
6351,100,Donauwörth
6357,427,Chiemsee
6358,428,Schönbühel
6359,16,Lechbruck
6360,309,Gstöttenau
6361,349,Tulln
6364,61,Landshut
6366,201,Zizlau
6367,98,Schongau
6368,98,Schongau
6369,100,Donauwörth
6370,100,Donauwörth
6376,5,von der Mühl
21599,114,Pielenhofen
6384,144,Rohrbach (in Oberösterreich)
6385,35,Grafenau
6386,60,Sandbach
6387,207,Enghagen
6388,25,Eferding
6392,27,Wien
6397,429,Füssen
6398,430,Göttweig
6400,431,Stadl
6407,110,Reichersberg
6409,13,Obernzell/Hafnerzell
