angaben_scansId,angabenId,scanId
53679,46736,18282
53680,46737,18282
53681,46738,18283
53682,46739,18283
53683,46740,18284
53684,46741,18284
53685,46742,18284
53686,46743,18284
53687,46744,18284
53688,46745,18285
53689,46746,18285
53690,46747,18285
53691,46748,18285
53692,46749,18285
53693,46750,18285
53694,46751,18286
53695,46752,18286
53696,46753,18286
53697,46754,18286
53698,46755,18286
53699,46756,18286
53700,46757,18287
53701,46758,18287
53702,46759,18287
53703,46759,18288
53704,46759,18289
53705,46760,18290
53706,46761,18290
53707,46762,18290
53708,46763,18290
53709,46764,18291
53710,46765,18291
53711,46766,18291
53712,46767,18291
53713,46768,18292
53714,46768,18293
53715,46769,18293
53716,46770,18293
53717,46771,18294
53718,46772,18294
53719,46773,18294
53720,46774,18294
53721,46775,18294
53722,46776,18294
53723,46776,18295
53724,46777,18296
53725,46778,18296
53726,46778,18297
53727,46779,23622
53728,46780,23622
53729,46781,23622
53730,46781,23623
53731,46782,23623
53732,46783,23623
53733,46784,23623
53734,46785,23624
53735,46786,23624
53736,46787,23624
53737,46788,23624
53738,46789,23624
53739,46790,23624
53740,46791,23624
53741,46792,23625
53742,46793,23625
53743,46794,23625
53744,46795,23625
53745,46796,23625
53746,46797,23626
53747,46798,23626
53748,46799,23627
53749,46800,23627
53750,46801,23627
53751,46802,23627
53752,46803,23627
53753,46804,23627
53754,46805,18297
53755,46805,18298
53756,46805,18299
53757,46805,18300
53758,46805,18301
53759,46805,18302
53760,46806,18303
53761,46807,18303
53762,46808,18303
53763,46809,18303
53764,46810,18303
53765,46811,18303
53766,46812,18303
53767,46813,18304
53768,46814,18304
53769,46815,18304
53770,46816,18304
53771,46816,18305
53772,46817,18305
53773,46818,18305
53774,46819,18306
53775,46820,18306
53776,46821,18306
53777,46822,18306
53778,46823,18307
53779,46824,18307
53780,46825,18307
53781,46826,18307
53782,46827,18307
53783,46828,18308
53784,46829,18308
53785,46830,18308
53786,46831,18308
53787,46832,18308
53788,46833,18308
53789,46834,18309
53790,46835,18309
53791,46836,18310
53792,46837,18310
53793,46838,18310
53794,46838,18311
53795,46838,18312
53796,46838,18313
53797,46839,18313
53798,46840,18313
53799,46841,18313
53800,46842,18313
53801,46843,18313
53802,46844,18313
53803,46845,23628
53804,46845,23629
53805,46845,23630
53806,46846,23630
53807,46847,23630
53808,46848,23631
53809,46849,23631
53810,46850,23631
53811,46851,23632
53812,46851,23633
53813,46851,23634
53814,46851,23635
53815,46851,23636
53816,46852,23636
53817,46853,18314
53818,46854,18314
53819,46855,18314
53820,46856,18314
53821,46857,18314
53822,46858,18315
53823,46859,18315
53824,46860,18315
53825,46861,18315
53826,46862,18315
53827,46863,18315
53828,46864,18315
53829,46865,18315
53830,46866,18315
53831,46867,18316
53832,46868,18316
53833,46869,18316
53834,46870,18316
53835,46871,18316
53836,46872,18316
53837,46873,18316
53838,46874,18317
53839,46875,18317
53840,46876,18317
53841,46877,18317
53842,46878,18317
53843,46879,18317
53844,46880,18318
53845,46881,18318
53846,46882,18318
53847,46883,18318
53848,46884,18319
53849,46884,18320
53850,46884,18321
53851,46884,18322
53852,46884,18323
53853,46884,18324
53854,46885,18324
53855,46886,18324
53856,46887,18325
53857,46888,18325
53858,46888,18326
53859,46889,18326
53860,46890,18326
53861,46891,18327
53862,46892,18328
53863,46893,18328
53864,46894,18328
53865,46895,18328
53866,46895,18329
53867,46895,18330
53868,46896,18330
53869,46897,18330
53870,46898,18330
53871,46899,18331
53872,46900,18331
53873,46901,18332
53874,46901,18333
53875,46901,18334
53876,46901,18335
53877,46902,18335
53878,46903,18335
53879,46904,18335
53880,46905,18335
53881,46906,18336
53882,46907,18336
53883,46908,18336
53884,46909,18336
53885,46910,18337
53886,46911,18338
53887,46912,18338
53888,46913,18338
53889,46914,18338
53890,46915,18339
53891,46916,18339
53892,46917,18339
53893,46918,18339
53894,46919,18339
53895,46920,18339
53896,46921,18340
53897,46922,18340
53898,46923,18341
53899,46924,18342
53900,46925,18342
53901,46926,18342
53902,46927,18342
53903,46928,18342
53904,46929,18342
53905,46930,18343
53906,46930,18344
53907,46930,18345
53908,46930,18346
53909,46930,18347
53910,46930,18348
53911,46930,18349
53912,46930,18350
53913,46931,18350
53914,46932,18351
53915,46933,18351
53916,46934,18351
53917,46935,18351
53918,46936,18352
53919,46936,18353
53920,46936,18354
53921,46936,18355
53922,46937,18355
53923,46938,18355
53924,46938,18356
53925,46938,18357
53926,46938,18358
53927,46938,18359
53928,46939,18359
53929,46939,18360
53930,46940,18360
53931,46941,18361
53932,46942,18361
53933,46943,18362
53934,46943,18363
53935,46943,18364
53936,46944,18365
53937,46945,18365
53938,46946,18365
53939,46947,18365
53940,46948,18366
53941,46949,18366
53942,46950,18366
53943,46951,18366
53944,46952,18366
53945,46953,18366
53946,46954,18367
53947,46954,18368
53948,46955,18368
53949,46956,18369
53950,46957,18369
53951,46958,18369
53952,46959,18370
53953,46960,18370
53954,46961,18370
53955,46962,18371
53956,46963,18371
53957,46964,18372
53958,46965,18372
53959,46966,18372
53960,46967,18372
53961,46968,18372
53962,46969,18372
53963,46970,18373
53964,46970,18374
53965,46970,18375
53966,46970,18376
53967,46970,18377
53968,46970,18378
53969,46971,18378
53970,46972,18378
53971,46973,18378
53972,46974,18378
53973,46975,18379
53974,46976,18379
53975,46977,18380
53976,46977,18381
53977,46977,18382
53978,46977,18383
53979,46978,18383
53980,46979,18383
53981,46980,18384
53982,46980,18385
53983,46981,18385
53984,46981,18386
53985,46982,18386
53986,46983,18386
53987,46984,18386
53988,46985,18386
53989,46986,18387
53990,46987,18387
53991,46988,18387
53992,46989,18387
53993,46990,18387
53994,46991,18388
53995,46992,18388
53996,46993,18388
53997,46994,18388
53998,46995,18388
53999,46996,18389
54000,46997,18389
54001,46998,18389
54002,46999,18389
54003,47000,18389
54004,47001,18389
54005,47002,18389
54006,47003,18390
54007,47004,18390
54008,47005,18390
54009,47006,18391
54010,47007,18391
54011,47008,18391
54012,47009,18392
54013,47010,18392
54014,47011,18392
54015,47012,18392
54016,47013,18392
54017,47014,18393
54018,47015,18393
54019,47016,18393
54020,47016,18394
54021,47016,18395
54022,47016,18396
54023,47016,18397
54024,47016,18398
54025,47016,18399
54026,47016,18400
54027,47016,18401
54028,47017,18401
54029,47017,18402
54030,47017,18403
54031,47017,18404
54032,47018,18404
54033,47019,18404
54034,47020,18405
54035,47021,18405
54036,47022,18405
54037,47023,18406
54038,47024,18406
54039,47025,18406
54040,47026,18406
54041,47027,18406
54042,47028,18406
54043,47029,18407
54044,47030,18407
54045,47031,18407
54046,47031,18408
54047,47032,18408
54048,47033,18408
54049,47034,18408
54050,47035,18409
54051,47036,18409
54052,47037,18409
54053,47038,18409
54054,47039,18410
54055,47040,18410
54056,47041,18410
54057,47042,18410
54058,47043,18411
54059,47044,18412
54060,47045,18412
54061,47045,18413
54062,47046,18413
54063,47047,18413
54064,47048,18413
54065,47049,18414
54066,47050,18414
54067,47051,18415
54068,47052,18416
54069,47053,18416
54070,47054,18416
54071,47055,18416
54072,47056,18416
54073,47057,18417
54074,47058,18417
54075,47059,18417
54076,47060,18417
54077,47061,18417
54078,47062,18418
54079,47063,18418
54080,47064,18418
54081,47065,18418
54082,47065,18419
54083,47066,18419
54084,47067,18419
54085,47068,18419
54086,47069,18420
54087,47070,18420
54088,47071,18421
54089,47072,18421
54090,47073,18421
54091,47074,18421
54092,47075,18421
54093,47076,18421
54094,47077,18422
54095,47078,18422
54096,47079,18422
54097,47080,18422
54098,47081,18423
54099,47082,18423
54100,47083,18423
54101,47084,18423
54102,47085,18423
54103,47086,18423
54104,47087,18424
54105,47088,18424
54106,47089,18424
54107,47089,18425
54108,47090,18425
54109,47091,18425
54110,47092,18426
54111,47093,18426
54112,47094,18426
54113,47095,18426
54114,47096,18426
54115,47097,18427
54116,47098,18427
54117,47099,18427
54118,47100,18427
54119,47101,18427
54120,47102,18427
54121,47103,18428
54122,47103,18429
54123,47103,18430
54124,47103,18431
54125,47103,18432
54126,47103,18433
54127,47103,18434
54128,47104,18434
54129,47105,18434
54130,47106,18434
54131,47107,18435
54132,47108,18435
54133,47109,18436
54134,47109,18437
54135,47110,18437
54136,47111,18437
54137,47112,18438
54138,47113,18438
54139,47114,18439
54140,47115,18439
54141,47116,18439
54142,47117,18439
54143,47118,18439
54144,47119,18439
54145,47120,18440
54146,47121,18440
54147,47122,18440
54148,47123,18440
54149,47124,18440
54150,47125,18440
54151,47126,18440
54152,47127,18441
54153,47128,18441
54154,47129,18441
54155,47130,18441
54156,47131,18441
54157,47131,18442
54158,47131,18443
54159,47131,18444
54160,47132,18444
54161,47133,18444
54162,47134,18444
54163,47135,18444
54164,47136,18445
54165,47137,18445
54166,47138,18445
54167,47139,18446
54168,47140,18446
54169,47141,18447
54170,47141,18448
54171,47141,18449
54172,47141,18450
54173,47142,18450
54174,47143,18450
54175,47144,18450
54176,47145,18450
54177,47146,18451
54178,47147,18451
54179,47148,18451
54180,47149,18451
54181,47150,18451
54182,47151,18451
54183,47152,18451
54184,47153,18452
54185,47154,18452
54186,47155,18453
54187,47156,18453
54188,47156,18454
54189,47157,18454
54190,47158,18454
54191,47159,18454
54192,47160,18454
54193,47161,18455
54194,47161,18456
54195,47161,18457
54196,47161,18458
54197,47161,18459
54198,47161,18460
54199,47162,18460
54200,47163,18460
54201,47164,18460
54202,47165,18461
54203,47166,18461
54204,47167,18461
54205,47168,18462
54206,47169,18462
54207,47170,18462
54208,47171,18462
54209,47172,18462
54210,47173,18463
54211,47173,18464
54212,47174,18464
54213,47175,18464
54214,47176,18465
54215,47176,18466
54216,47176,18467
54217,47176,18468
54218,47177,18468
54219,47178,18468
54220,47179,18468
54221,47180,18469
54222,47180,18470
54223,47180,18471
54224,47181,18471
54225,47181,18472
54226,47181,18473
54227,47181,18474
54228,47181,18475
54229,47182,18475
54230,47183,18475
54231,47183,18476
54232,47184,18476
54233,47185,18476
54234,47186,18476
54235,47187,18476
54236,47188,18477
54237,47189,18477
54238,47190,18477
54239,47191,18477
54240,47192,18477
54241,47193,18478
54242,47194,18478
54243,47195,18478
54244,47196,18478
54245,47197,18479
54246,47198,18479
54247,47199,18479
54248,47200,18479
54249,47201,18479
54250,47202,18479
54251,47203,18479
54252,47204,18480
54253,47205,18480
54254,47206,18480
54255,47207,18480
54256,47208,18480
54257,47209,18480
54258,47210,18481
54259,47210,18482
54260,47211,18482
54261,47212,18483
54262,47213,18483
54263,47214,18483
54264,47215,18483
54265,47216,18484
54266,47217,18484
54267,47218,18484
54268,47219,18484
54269,47220,18484
54270,47221,18484
54271,47222,18484
54272,47223,18484
54273,47224,18485
54274,47225,18485
54275,47226,18485
54276,47227,18485
54277,47228,18485
54278,47229,18485
54279,47230,18486
54280,47231,18486
54281,47232,18486
54282,47233,18486
54283,47234,18486
54284,47235,18486
54285,47236,18487
54286,47237,18487
54287,47238,18487
54288,47239,18487
54289,47240,18487
54290,47241,18487
54291,47242,18488
54292,47243,18488
54293,47244,18488
54294,47245,18488
54295,47246,18488
54296,47247,18488
54297,47248,18488
54298,47249,18488
54299,47250,18489
54300,47251,18489
54301,47251,18490
54302,47251,18491
54303,47251,18492
54304,47251,18493
54305,47251,18494
54306,47251,18495
54307,47251,18496
54308,47251,18497
54309,47251,18498
54310,47251,18499
54311,47251,18500
54312,47252,18500
54313,47253,18500
54314,47254,18500
54315,47255,18501
54316,47256,18501
54317,47257,18501
54318,47258,18501
54319,47259,18502
54320,47260,18502
54321,47261,18502
54322,47262,18502
54323,47263,18502
54324,47264,18503
54325,47265,18503
54326,47266,18503
54327,47267,18503
54328,47268,18503
54329,47268,18504
54330,47269,18504
54331,47270,18504
54332,47271,18504
54333,47272,18504
54334,47273,18505
54335,47274,18505
54336,47275,18506
54337,47276,18506
54338,47277,18506
54339,47278,18506
54340,47279,18506
54341,47280,18507
54342,47281,18507
54343,47282,18507
54344,47282,18508
54345,47283,18508
54346,47284,18508
54347,47285,18508
54348,47286,18508
54349,47287,18509
54350,47288,18509
54351,47289,18509
54352,47290,18509
54353,47291,18509
54354,47292,18510
54355,47293,18511
54356,47294,18511
54357,47295,18512
54358,47295,18513
54359,47296,18513
54360,47296,18514
54361,47297,18514
54362,47297,18515
54363,47297,18516
54364,47297,18517
54365,47298,18517
54366,47298,18518
54367,47298,18519
54368,47299,18519
54369,47300,18519
54370,47301,18519
54371,47302,18519
54372,47303,18519
54373,47304,18520
54374,47305,18520
54375,47306,18520
54376,47307,18520
54377,47308,18520
54378,47309,18521
54379,47310,18521
54380,47311,18521
54381,47312,18521
54382,47313,18521
54383,47314,18522
54384,47314,18523
54385,47315,18523
54386,47316,18523
54387,47317,18523
54388,47318,18524
54389,47319,18524
54390,47320,18524
54391,47321,18524
54392,47322,18524
54393,47323,18524
54394,47324,18525
54395,47324,18526
54396,47325,18526
54397,47326,18527
54398,47327,18527
54399,47328,18527
54400,47329,18527
54401,47330,18527
54402,47330,18528
54403,47331,18528
54404,47331,18529
54405,47332,18529
54406,47333,18529
54407,47334,18529
54408,47335,18530
54409,47336,18530
54410,47337,18530
54411,47338,18530
54412,47339,18530
54413,47340,18531
54414,47341,18532
54415,47342,18532
54416,47343,18532
54417,47344,18532
54418,47345,18532
54419,47346,18532
54420,47347,18533
54421,47348,18533
54422,47349,18533
54423,47350,18534
54424,47350,18535
54425,47350,18536
54426,47350,18537
54427,47351,18537
54428,47352,18537
54429,47353,18538
54430,47354,18538
54431,47355,18538
54432,47356,18539
54433,47357,18539
54434,47357,18540
54435,47358,18540
54436,47359,18540
54437,47360,18540
54438,47361,18540
54439,47362,18541
54440,47362,18542
54441,47363,18543
54442,47364,18543
54443,47365,18543
54444,47366,18544
54445,47367,18544
54446,47368,18544
54447,47369,18544
54448,47369,18545
54449,47370,18545
54450,47371,18545
54451,47372,18545
54452,47373,23637
54453,47374,23637
54454,47375,23637
54455,47375,23638
54456,47376,23638
54457,47377,23639
54458,47378,23639
54459,47379,23639
54460,47380,23639
54461,47381,23640
54462,47382,23640
54463,47383,23640
54464,47384,23640
54465,47385,23640
54466,47386,23640
54467,47387,23641
54468,47388,23641
54469,47389,23641
54470,47390,23641
54471,47391,23641
54472,47392,18546
54473,47393,18546
54474,47394,18546
54475,47395,18546
54476,47396,18546
54477,47397,18547
54478,47397,18548
54479,47397,18549
54480,47397,18550
54481,47397,18551
54482,47397,18552
54483,47397,18553
54484,47397,18554
54485,47398,18554
54486,47399,18555
54487,47400,18555
54488,47400,18556
54489,47401,18556
54490,47402,18556
54491,47403,18557
54492,47404,18557
54493,47404,18558
54494,47404,18559
54495,47404,18560
54496,47404,18561
54497,47404,18562
54498,47404,18563
54499,47404,18564
54500,47405,18564
54501,47406,18564
54502,47407,18564
54503,47408,18565
54504,47409,18565
54505,47410,18565
54506,47411,18565
54507,47412,18565
54508,47413,18565
54509,47414,18566
54510,47415,18566
54511,47416,18566
54512,47417,18566
54513,47418,18566
54514,47419,18566
54515,47419,18567
54516,47419,18568
54517,47420,18568
54518,47421,18569
54519,47422,18569
54520,47423,18569
54521,47424,18570
54522,47425,18570
54523,47426,18570
54524,47427,18570
54525,47428,18570
54526,47429,18570
54527,47430,18571
54528,47430,18572
54529,47431,18573
54530,47432,18573
54531,47433,18573
54532,47434,18573
54533,47435,18573
54534,47436,18573
54535,47437,18574
54536,47438,18574
54537,47439,18574
54538,47440,18574
54539,47441,18574
54540,47442,18574
54541,47443,18575
54542,47444,18575
54543,47445,18575
54544,47446,18575
54545,47447,18575
54546,47448,18575
54547,47449,18576
54548,47450,18576
54549,47451,18576
54550,47452,18577
54551,47453,18577
54552,47454,18577
54553,47455,18577
54554,47456,18577
54555,47457,18578
54556,47458,18578
54557,47459,18578
54558,47460,18578
54559,47461,18578
54560,47462,18578
54561,47463,18578
54562,47464,18579
54563,47465,18579
54564,47466,18579
54565,47467,18579
54566,47468,18579
54567,47469,18579
54568,47470,18579
54569,47471,18579
54570,47472,18580
54571,47472,18581
54572,47472,18582
54573,47472,18583
54574,47472,18584
54575,47473,23642
54576,47474,23642
54577,47475,23642
54578,47476,23642
54579,47477,23642
54580,47478,23643
54581,47479,23643
54582,47480,18585
54583,47480,18586
54584,47480,18587
54585,47480,18588
54586,47480,18589
54587,47480,18590
54588,47480,18591
54589,47481,18591
54590,47482,18592
54591,47483,18592
54592,47484,18592
54593,47485,18592
54594,47486,18592
54595,47487,18593
54596,47488,18593
54597,47489,18593
54598,47490,18593
54599,47491,18593
54600,47492,18594
54601,47493,18594
54602,47493,18595
54603,47494,18595
54604,47495,18596
54605,47496,18596
54606,47497,18596
54607,47498,18596
54608,47499,18596
54609,47500,18596
54610,47501,18596
54611,47502,18597
54612,47503,18597
54613,47504,18597
54614,47505,18597
54615,47506,18597
54616,47507,18597
54617,47508,18598
54618,47509,18598
54619,47510,18598
54620,47511,18598
54621,47512,18598
54622,47512,18599
54623,47513,18599
54624,47514,18599
54625,47515,18599
54626,47516,18599
54627,47517,18600
54628,47518,18600
54629,47519,18600
54630,47520,18600
54631,47521,18600
54632,47522,18600
54633,47523,18601
54634,47523,18602
54635,47524,18602
54636,47525,18602
54637,47526,18602
54638,47527,18603
54639,47528,18603
54640,47529,18603
54641,47530,18603
54642,47531,18604
54643,47532,18604
54644,47533,18604
54645,47534,18604
54646,47535,18604
54647,47536,18604
54648,47537,18604
54649,47538,18605
54650,47538,18606
54651,47538,18607
54652,47538,18608
54653,47538,18609
54654,47538,18610
54655,47538,18611
54656,47539,18611
54657,47540,18611
54658,47541,18612
54659,47541,18613
54660,47541,18614
54661,47542,18614
54662,47543,18615
54663,47544,18615
54664,47545,18615
54665,47546,18615
54666,47547,18615
54667,47548,18615
54668,47548,18616
54669,47549,18616
54670,47549,18617
54671,47550,18617
54672,47550,18618
54673,47551,18618
54674,47552,18618
54675,47553,18618
54676,47554,18618
54677,47555,18618
54678,47556,18619
54679,47557,18619
54680,47558,18619
54681,47559,18619
54682,47560,18619
54683,47561,18619
54684,47562,18620
54685,47563,18620
54686,47564,18620
54687,47565,18620
54688,47566,18620
54689,47567,18621
54690,47568,18621
54691,47569,18621
54692,47570,18621
54693,47571,18621
54694,47572,18621
54695,47573,18621
54696,47574,18621
54697,47575,18622
54698,47575,18623
54699,47576,18623
54700,47577,18623
54701,47578,18623
54702,47579,18624
54703,47580,18624
54704,47581,18624
54705,47582,18624
54706,47583,18624
54707,47584,18624
54708,47585,18624
54709,47586,18625
54710,47587,18625
54711,47588,18625
54712,47589,18625
54713,47590,18625
54714,47591,18625
54715,47592,18625
54716,47593,18626
54717,47594,18626
54718,47595,18626
54719,47596,18626
54720,47597,18626
54721,47598,18626
54722,47599,18627
54723,47600,18627
54724,47601,18627
54725,47602,18627
54726,47603,18628
54727,47604,18628
54728,47605,18628
54729,47606,18628
54730,47607,18628
54731,47608,18628
54732,47609,18629
54733,47610,18629
54734,47611,18629
54735,47611,18630
54736,47611,18631
54737,47611,18632
54738,47611,18633
54739,47612,18634
54740,47613,18634
54741,47614,18634
54742,47615,18634
54743,47616,18634
54744,47617,18634
54745,47618,18634
54746,47619,18634
54747,47620,18635
54748,47621,18636
54749,47622,18636
54750,47623,18636
54751,47624,18637
54752,47625,18637
54753,47626,18637
54754,47627,18637
54755,47628,18637
54756,47629,18637
54757,47630,18637
54758,47631,18638
54759,47632,18638
54760,47633,18638
54761,47634,18638
54762,47635,18638
54763,47636,18638
54764,47637,18639
54765,47638,18639
54766,47638,18640
54767,47639,18640
54768,47640,18641
54769,47641,18641
54770,47642,18641
54771,47643,18641
54772,47644,18641
54773,47645,18641
54774,47646,18642
54775,47647,18642
54776,47648,18642
54777,47649,18642
54778,47650,18642
54779,47651,18643
54780,47652,18643
54781,47653,18644
54782,47654,18644
54783,47655,18644
54784,47656,18644
54785,47656,18645
54786,47657,18645
54787,47657,18646
54788,47658,18647
54789,47659,18647
54790,47659,18648
54791,47660,18648
54792,47661,18648
54793,47662,18648
54794,47663,18648
54795,47664,23643
54796,47664,23644
54797,47665,23644
54798,47666,23644
54799,47667,23644
54800,47668,23644
54801,47669,23645
54802,47670,23645
54803,47671,23645
54804,47671,23646
54805,47672,23646
54806,47673,23646
54807,47674,23646
54808,47675,23646
54809,47676,18649
54810,47677,18649
54811,47678,18649
54812,47679,18649
54813,47680,18649
54814,47681,18649
54815,47682,18649
54816,47683,18650
54817,47683,18651
54818,47683,18652
54819,47683,18653
54820,47683,18654
54821,47683,18655
54822,47683,18656
54823,47684,18656
54824,47685,18656
54825,47686,18656
54826,47687,18656
54827,47688,18656
54828,47689,18657
54829,47690,18657
54830,47691,18657
54831,47692,18658
54832,47693,18658
54833,47694,18658
54834,47695,18658
54835,47696,18658
54836,47697,18659
54837,47698,18659
54838,47699,18659
54839,47700,18659
54840,47701,18659
54841,47702,18659
54842,47703,18659
54843,47704,18660
54844,47705,18660
54845,47706,18660
54846,47706,18661
54847,47707,18661
54848,47708,18661
54849,47709,18661
54850,47710,18662
54851,47711,18662
54852,47712,18662
54853,47713,18662
54854,47714,18662
54855,47714,18663
54856,47715,18663
54857,47716,18663
54858,47717,18663
54859,47718,18664
54860,47719,18664
54861,47720,18664
54862,47721,18664
54863,47722,18665
54864,47723,18665
54865,47724,18665
54866,47725,18665
54867,47726,18665
54868,47727,18666
54869,47728,18666
54870,47729,18666
54871,47730,18666
54872,47731,18666
54873,47732,18667
54874,47733,18667
54875,47734,18667
54876,47735,18667
54877,47736,18667
54878,47737,18668
54879,47737,18669
54880,47737,18670
54881,47737,18671
54882,47737,18672
54883,47737,18673
54884,47738,18673
54885,47739,18673
54886,47740,18673
54887,47741,18674
54888,47742,18674
54889,47743,18674
54890,47744,18674
54891,47745,18674
54892,47745,18675
54893,47746,18675
54894,47747,18676
54895,47748,18676
54896,47748,18677
54897,47749,18677
54898,47750,18677
54899,47751,18677
54900,47752,18677
54901,47753,18677
54902,47754,18678
54903,47755,18678
54904,47756,18678
54905,47757,18678
54906,47758,18679
54907,47759,18679
54908,47760,18679
54909,47761,23647
54910,47761,23648
54911,47761,23649
54912,47761,23650
54923,47769,23650
54914,47762,18680
54915,47763,18680
54916,47764,18680
54917,47765,18680
54918,47765,18681
54919,47765,18682
54920,47766,18682
54921,47767,18682
54922,47768,18682
54924,47769,23651
54925,47770,23651
54926,47771,23651
54927,47772,23651
54928,47773,23652
54929,47774,23652
54930,47775,23652
54931,47776,23652
54932,47777,23652
54933,47778,23652
54934,47779,23652
54935,47780,23653
54936,47781,23654
54937,47781,23655
54938,47781,23656
54939,47781,23657
54940,47781,23658
54941,47781,23659
54942,47781,23660
54943,47781,23661
54944,47781,23662
54945,47781,23663
54946,47782,18683
54947,47783,18683
54948,47784,18683
54949,47785,18683
54950,47786,18684
54951,47787,18684
54952,47787,18685
54953,47788,18685
54954,47789,18686
54955,47790,18686
54956,47791,18686
54957,47792,18686
54958,47793,18687
54959,47794,18687
54960,47795,18687
54961,47796,18687
54962,47797,18687
54963,47798,18688
54964,47799,18688
54965,47800,18688
54966,47801,18688
54967,47802,18688
54968,47803,18689
54969,47803,18690
54970,47804,18690
54971,47805,18690
54972,47806,18690
54973,47807,18690
54974,47808,18691
54975,47808,18692
54976,47808,18693
54977,47809,18694
54978,47809,18695
54979,47810,18695
54980,47810,18696
54981,47811,18696
54982,47812,18696
54983,47813,18696
54984,47814,18696
54985,47815,18696
54986,47816,18697
54987,47817,18697
54988,47818,18697
54989,47819,18697
54990,47820,18698
54991,47821,18698
54992,47821,18699
54993,47821,18700
54994,47821,18701
54995,47821,18702
54996,47821,18703
54997,47822,23663
54998,47823,23664
54999,47824,23664
55000,47825,23664
55001,47826,23664
55002,47827,18704
55003,47828,18704
55004,47829,18704
55005,47830,18704
55006,47831,18704
55007,47832,18705
55008,47833,18705
55009,47834,18706
55010,47835,18706
55011,47836,18706
55012,47837,18706
55013,47838,18706
55014,47839,18707
55015,47840,18707
55016,47841,18707
55017,47842,18707
55018,47843,18708
55019,47844,18708
55020,47845,18708
55021,47846,18708
55022,47847,18708
55023,47848,18709
55024,47849,18709
55025,47850,18710
55026,47851,18710
55027,47852,18710
55028,47853,18710
55029,47854,18710
55030,47855,18711
55031,47856,18711
55032,47857,18711
55033,47858,18711
55034,47859,18711
55035,47860,23665
55036,47861,23665
55037,47862,23665
55038,47863,23665
55039,47864,23665
55040,47865,23665
55041,47866,23666
55042,47866,23667
55043,47867,23667
55044,47868,23667
55045,47869,23667
55046,47870,23667
55047,47871,23667
55048,47872,23668
55049,47873,23668
55050,47873,23669
55051,47874,23669
55052,47875,23669
55053,47876,23669
55054,47877,23669
55055,47878,23669
55056,47879,23670
55057,47880,23670
55058,47881,23670
55059,47882,18712
55060,47883,18713
55061,47884,18713
55062,47885,18713
55063,47886,18713
55064,47887,18713
55065,47888,18713
55066,47889,18714
55067,47890,18714
55068,47891,18714
55069,47892,18714
55070,47893,18715
55071,47894,18715
55072,47895,18715
55073,47896,18715
55074,47896,18716
55075,47897,18716
55076,47898,18717
55077,47899,18717
55078,47900,18717
55079,47901,18717
55080,47902,18717
55081,47903,18717
55082,47904,18717
55083,47905,18718
55084,47906,18718
55085,47907,18719
55086,47908,18719
55087,47909,18719
55088,47910,18719
55089,47911,18719
55090,47912,18719
55091,47913,18719
55092,47914,18720
55093,47915,18720
55094,47916,18720
55095,47917,18720
55096,47918,18721
55097,47918,18722
55098,47918,18723
55099,47918,18724
55100,47918,18725
55101,47918,18726
55102,47918,18727
55103,47919,23671
55104,47919,23672
55106,47920,23673
55107,47921,23673
55108,47922,23673
55109,47923,23673
55110,47924,23673
55111,47925,23673
55112,47926,23674
55113,47927,23674
55114,47928,23674
55115,47929,23674
55116,47930,23674
55117,47931,23674
55118,47932,23674
55119,47933,23674
55120,47934,18727
55121,47935,18727
55122,47936,18727
55123,47937,18728
55124,47938,18728
55125,47939,18728
55126,47940,18728
55127,47941,18728
55128,47942,18728
55129,47943,18728
55130,47944,18729
55131,47944,18730
55132,47944,18731
55133,47945,18731
55134,47946,18732
55135,47947,18732
55136,47948,18733
55137,47949,18733
55138,47950,18733
55139,47951,18733
55140,47952,18733
55141,47953,18733
55142,47954,18734
55143,47955,18735
55144,47956,18735
55145,47957,18735
55146,47958,18736
55147,47959,18736
55148,47960,18736
55149,47961,18736
55150,47962,18736
55151,47963,18737
55152,47963,18738
55153,47964,18738
55154,47965,18738
55155,47966,18738
55156,47967,18738
55157,47968,18739
55158,47969,18739
55159,47970,18739
55160,47971,18739
55161,47972,18739
55162,47973,18740
55163,47974,18740
55164,47974,18741
55165,47975,18741
55166,47976,18741
55167,47977,18741
55168,47978,18742
55169,47979,18742
55170,47980,18742
55171,47981,18742
55172,47982,18742
55173,47983,18743
55174,47983,18744
55175,47983,18745
55176,47983,18746
55177,47983,18747
55178,47983,18748
55179,47983,18749
55180,47983,18750
55181,47984,18750
55182,47985,18751
55183,47986,18751
55184,47987,18751
55185,47988,23675
55186,47989,23675
55187,47990,23675
55188,47991,23675
55189,47992,23675
55190,47993,23675
55191,47994,23675
55192,47995,23676
55193,47996,23676
55194,47996,23677
55195,47997,23677
55196,47998,23677
55197,47999,23677
55198,48000,23677
55199,48001,23678
55200,48002,23678
55201,48003,23679
55202,48004,23679
55203,48005,23679
55204,48006,23679
55205,48007,23680
55206,48008,23680
55207,48009,23680
55208,48010,23680
55209,48011,23681
55210,48012,23681
55211,48013,23681
55212,48014,23681
55213,48015,23681
55214,48016,23682
55215,48017,23682
55216,48018,23682
55217,48019,23682
55218,48020,23682
55219,48021,23682
55220,48022,23683
55221,48022,23684
55222,48022,23685
55223,48022,23686
55224,48022,23687
55225,48022,23688
55226,48022,23689
55227,48022,23690
55228,48022,23691
55229,48023,23691
55230,48024,23691
55231,48025,23691
55232,48026,23691
55233,48027,23692
