ladung_zielortId,ladungId,zielort
3717,107348,112
3718,107356,112
3719,107423,112
3720,107424,112
3721,107429,112
3722,107431,112
3723,107432,112
3724,107462,112
3725,107463,112
3726,107471,112
3727,107478,27
3728,107510,112
3729,107534,27
3730,107535,112
3731,107557,27
3732,107558,27
3733,107588,354
3734,107589,4
3735,107594,112
3736,107677,193
3737,107684,10
3738,107698,3
3739,107699,3
3740,107716,112
3741,107750,112
3742,107751,112
3743,107754,526
3744,107809,4
3745,107817,27
3746,107830,27
3747,107833,27
3748,107835,273
3749,107875,112
3750,107894,27
3751,108259,112
3752,108291,10
3753,108296,11
3754,108303,128
3755,24898,11
3756,108604,3
3757,108651,27
3758,108776,216
3759,108784,3
3760,25133,3
3761,25157,15
3762,108879,112
3763,108900,11
3764,108950,27
3765,109150,27
3766,109229,10
3767,109277,27
3768,109318,27
3769,109645,11
3770,109687,68
3771,109734,10
3772,109772,27
6860,205780,27
3774,109907,27
3775,109979,4
3776,109997,119
3777,110107,27
3778,110109,27
3779,110108,27
3780,110110,27
3781,110111,27
3782,110112,27
3783,110113,27
3784,110116,248
3785,110120,3
3786,110147,148
3787,95128,11
3788,110221,27
3790,110219,27
3791,110218,27
3793,110234,160
3794,110360,12
3795,110361,248
3796,110419,27
3797,110487,248
3798,110577,11
3799,110584,27
3800,110592,27
3801,110604,10
3802,110664,3
3803,110700,27
3804,110756,27
3805,110766,112
3806,110767,112
3807,26726,9
3808,26731,74
3809,27019,66
3810,27087,3
3811,27162,27
3812,110780,112
3813,27336,112
4892,143909,10
3815,27515,4
3818,110980,10
3819,111078,27
3820,111157,27
3821,111167,10
3822,101128,148
3823,99791,319
3824,111215,193
3825,111221,27
3826,111300,27
3827,111338,3
3828,111342,3
3829,111345,27
3830,111347,3
3831,111449,3
3832,111478,3
3833,111483,3
3834,111484,27
3835,107871,112
3836,111562,27
3837,111566,309
3838,111567,65
3856,111899,3
3857,111951,3
3858,106938,27
3859,112011,3
3860,106839,3
3861,112109,27
3862,112110,148
3863,112117,3
3864,96925,27
3865,112166,27
6785,106823,442
3867,112177,3
3868,112231,3
3869,112247,27
3870,112249,27
3871,112305,95
3872,106607,27
3873,112357,27
3874,112396,3
3875,112418,1
3876,112505,22
3877,112533,680
3878,112576,27
3879,112648,3
3880,112650,3
3881,112690,27
3882,112690,324
3883,112690,148
3884,112805,3
3885,112814,65
3886,112938,65
3887,112996,595
3888,113005,3
3889,113048,3
3890,113073,3
3891,96382,82
3892,113088,3
3893,113134,112
3894,113137,3
3896,113236,162
3898,113288,65
3899,113404,27
3900,113422,27
3901,113425,3
3902,113469,27
3903,113557,27
3904,113567,3
3905,113586,342
3906,113602,32
3907,105197,10
3908,113646,148
3909,113655,3
3910,113659,112
3911,113723,112
3912,113812,3
3913,113868,3
3914,113884,572
3915,113887,3
3916,113889,27
3917,113933,3
3918,113937,248
3919,113969,27
3920,105196,4
3922,95622,109
3923,104980,409
3924,114025,225
3925,114027,3
3926,114126,148
3927,95221,27
3928,95196,3
3929,95154,27
3930,114255,10
3931,93977,27
3932,114294,148
3933,114295,839
3934,114297,148
3935,114299,148
3936,114300,148
3937,114301,148
3938,114302,148
3939,114303,148
3940,114361,148
3941,114362,148
3942,114363,27
3943,114364,148
3944,114365,27
3945,114371,3
3946,114374,3
3947,114392,65
3948,114428,210
3949,114446,248
3950,114480,148
3951,114485,27
3952,114501,4
3953,114532,148
3954,114607,27
3955,114698,27
3956,114706,154
3957,114737,27
3958,114782,148
3959,114805,3
3960,114815,4
3961,114891,27
3962,92183,112
3963,92169,112
3964,114966,3
3965,114975,4
3966,115045,27
3967,108407,248
3968,115072,354
3969,115073,354
3970,115106,27
3971,115107,27
3972,115212,3
3973,115251,27
3974,92110,112
3975,91721,550
3976,28203,112
3977,115459,178
3978,115550,27
3979,115561,27
3980,115613,27
3981,115623,595
3982,115699,148
3983,115749,3
3984,115753,194
3985,115760,196
3986,115764,27
3987,115766,11
3988,115796,3
3989,115802,3
3990,115845,27
3991,115887,27
3992,115907,3
3993,115910,27
3994,115944,27
3995,115965,390
3996,115967,3
3997,115998,27
3998,116018,3
3999,116032,27
4000,116033,27
4001,116043,3
4002,116081,27
4003,116095,179
4004,116188,11
4005,91178,27
4006,116246,27
4007,116270,179
4008,116273,3
4009,116275,3
4010,116291,11
8778,263610,1137
4012,116326,148
4013,116402,27
4014,116468,27
4015,116476,27
4016,116477,27
4017,116478,27
4018,116484,3
4019,116525,671
4020,116530,27
4021,116536,27
4022,116538,4
4023,116538,196
4024,116587,3
4025,116616,27
4026,116709,3
4027,116817,27
4028,116822,3
4029,116826,27
4030,116940,27
4031,116994,27
4032,117016,27
4033,117128,27
4034,117132,1
4035,117189,27
4036,117196,3
4037,117221,27
4038,117226,112
4039,117372,27
4040,117394,27
4041,117396,3
4042,117400,11
4043,117400,2
4044,117403,3
4045,117425,27
4046,117431,27
4047,117488,3
4048,117500,3
4049,117510,27
4050,117516,11
4051,117517,3
4052,117535,25
4053,117537,148
4054,117556,1222
4055,117591,4
4056,117660,27
4057,117661,27
4058,117701,3
4059,90158,3
4060,117742,89
4061,117878,27
4062,117895,27
4063,118025,27
4064,118037,3
4065,118046,27
4066,118047,27
4067,118122,10
4068,118137,3
4069,118220,27
4070,118273,27
4078,118842,27
4079,118945,112
4080,119080,10
4081,119086,3
4082,119088,11
4083,119094,27
4084,119097,11
4085,119147,27
4086,119150,3
4088,119519,774
4096,120122,112
4097,120147,112
4098,120148,27
4099,120201,66
4100,120438,10
4101,120482,27
4102,120496,27
4103,120499,112
4104,111937,4
4105,114359,11
4106,114391,27
4107,120535,112
4108,120544,112
4109,120551,112
4110,120554,3
4111,120557,112
4112,120558,112
4113,120559,112
4114,120574,3
4115,120624,112
4116,120675,112
4117,120677,12
4118,120693,112
4119,120708,27
4120,120769,112
4121,120785,3
4122,120807,27
4123,120822,112
4124,120832,112
4125,120851,27
4126,120861,3
4127,120940,3
4128,120956,112
4129,120974,3
4130,120975,844
4131,120988,27
4132,120993,3
4133,120995,27
4134,121006,27
4135,121028,27
4136,121138,27
4137,121162,27
4138,121168,27
4139,121176,112
4140,121222,65
4141,121290,112
4142,121370,27
4143,121388,27
4144,121424,27
4145,121511,575
4146,121599,148
4147,121600,3
4148,121915,10
4149,121943,3
4150,121976,27
4151,122010,89
4152,122103,3
4153,122187,27
4154,122211,27
4155,122367,27
4156,122389,27
4157,122400,27
4158,122495,179
4159,122526,27
4160,122527,27
4161,122567,3
4162,122598,27
4163,122666,27
4164,122687,27
4165,122694,27
4166,122695,27
4167,122757,27
4168,122771,27
4169,122772,27
4170,122773,27
4171,122774,27
4172,122775,27
4173,122776,27
4174,122777,27
4175,122808,3
8855,263992,3
4177,122923,3
4178,123016,3
4179,123018,27
4180,123103,310
4181,123183,3
4182,123187,11
4183,123262,3
4184,123657,3
4185,123704,3
4186,123716,3
4187,123805,3
4188,123815,10
4189,123925,3
4190,123928,27
4191,124049,179
4192,124087,3
4193,124115,27
4194,124116,27
4195,124117,27
4196,124221,27
4197,124225,27
4198,124229,27
4199,124245,3
4200,124295,148
4201,124368,27
4202,124648,3
4203,124650,4
4204,124653,3
4205,124657,27
4206,124664,27
4207,124676,25
4208,124701,3
4209,124716,27
4210,124735,27
4211,124860,3
4212,125036,863
4213,125067,27
4214,125089,11
4215,125152,3
4216,125156,112
4217,125158,27
4218,125159,4
4219,125165,3
4220,125218,27
4221,125219,27
4222,125238,27
4224,125272,27
4225,125298,27
4226,125299,361
4227,125301,3
4228,125330,3
4229,125343,409
4230,125344,27
4231,125345,27
4232,125367,3
4233,125417,27
4234,125461,863
4235,125525,3
4236,125547,27
4237,125552,3
4238,89827,3
4239,125656,3
4240,125671,112
4243,125848,27
4244,125862,112
4245,125869,773
4246,125870,865
4249,126028,27
4250,126030,3
4251,98281,12
4252,126099,32
4253,126143,4
4254,126164,3
4255,126195,3
4256,126240,27
4257,126241,112
4258,126372,148
4259,126374,112
4260,126472,3
4261,126499,10
4262,126532,112
4263,126553,148
4264,126556,148
4265,126569,27
4266,126573,9
4267,126574,248
4268,126577,69
4270,126619,27
4271,126675,3
4272,126732,27
4273,126765,119
4274,126765,9
4275,126765,248
4276,126766,4
4277,126778,3
4278,126791,3
4279,126823,27
4280,126873,27
4281,126893,3
4282,126933,3
4283,126949,10
4284,126959,148
4285,126974,27
4286,126976,27
4287,126978,27
4288,127024,17
4289,127026,112
4290,127027,112
4291,127028,89
4292,127034,3
4293,127089,3
4294,127091,3
4295,127099,3
4296,127105,112
4297,127107,1
4298,127168,4
4299,127199,3
4300,127246,11
4301,127289,148
4302,127370,3
4303,127409,27
4304,127430,148
4305,127449,3
4306,127468,3
4307,127478,11
4308,127479,11
4309,127496,3
4310,127504,148
8859,127588,1236
4312,127636,775
4313,127640,3
4314,127665,27
4315,127735,133
4316,127741,148
4317,127760,3
4318,127814,79
4319,127918,9
8712,262632,669
4321,127922,27
4322,127924,1
4323,127978,11
4324,127980,138
4325,127991,167
4326,128009,3
4327,128015,38
4328,128105,248
4329,128119,27
4330,128130,3
4331,128221,3
4332,128241,22
4333,128269,27
4334,128285,44
4335,128287,11
4336,128470,1
4337,128471,3
4338,128472,3
4339,128473,3
4340,128478,3
4341,128477,3
4342,128476,3
4343,128475,3
4344,128474,3
4345,128479,3
4346,128480,3
4347,128481,3
4348,128482,3
4349,128483,3
4350,128484,3
4351,128485,3
4352,128486,3
4353,128487,3
4354,128488,3
4355,128489,3
4356,128490,3
4357,128491,3
4358,128492,3
4359,128493,3
4360,128494,3
4361,128495,3
4362,128496,3
4363,128497,3
4364,128498,3
4365,128499,3
4366,128500,3
4367,128501,3
4368,128502,3
4369,128503,3
4370,128504,3
4371,128506,3
4372,128507,3
4373,128508,3
4374,128505,3
4375,128509,3
4376,128510,3
4377,128511,3
4378,128512,3
4379,128513,3
4380,128627,3
4381,128723,3
4382,128760,1
4383,128876,27
4384,128883,112
4385,128884,27
4386,128886,38
4387,128980,3
4388,129041,3
4389,129047,27
4390,129080,3
4391,129082,3
4392,129107,27
4393,129109,112
4394,129115,3
4395,129138,3
4396,129219,27
4398,129341,3
4399,129342,3
4400,129483,3
4401,129502,3
4402,129503,3
4403,129504,3
4404,129561,74
4405,129576,27
4406,129600,3
4407,129612,3
4408,129620,27
4409,129621,27
4410,129646,246
4411,129647,3
4412,129659,3
4413,129678,27
4414,129730,44
4415,129746,196
4416,129792,3
4417,129795,27
4418,129818,3
4419,129978,74
4420,129979,3
4421,130030,27
4422,130042,12
4423,130055,27
4424,130085,27
8861,264008,154
4426,130119,27
4427,130121,27
4428,130120,3
4429,130122,112
4430,130142,27
4431,130146,196
4432,130210,222
4433,130274,3
4434,130328,3
4435,130334,112
4436,130340,27
4437,130341,27
4438,130349,29
4439,130354,21
4440,130407,3
4441,130408,193
4443,130524,3
4444,130575,10
4445,130574,10
4446,130576,10
4447,130594,27
4448,130610,25
4449,130611,160
4450,130613,112
4451,130669,112
4452,130674,112
4453,130676,27
4454,130681,112
4455,130742,27
4456,130743,27
4457,130745,9
4458,130747,112
4459,130767,112
4460,130784,27
4461,130787,112
4463,130794,27
4464,130795,27
4465,130797,3
4466,130801,3
4467,130804,112
4468,130824,112
4469,130826,112
4470,130828,112
4471,130834,3
4472,130837,112
4473,130838,112
4474,130840,27
4475,130843,4
4476,130845,112
4477,130847,112
4478,130862,3
4479,130920,4
4480,130924,112
4481,131003,112
4482,131012,112
4483,131034,89
4484,131035,112
4485,131048,112
4486,131050,3
4487,131071,112
4488,131079,3
4489,131085,27
4490,131165,4
4491,131170,4
4492,131172,4
4493,131173,27
4494,131176,112
4495,131248,27
4496,131251,493
4497,131252,167
4498,131257,11
4499,131291,73
4500,131308,10
4501,131327,12
4502,131438,3
4503,131455,3
4504,131562,29
4505,131564,10
4506,131627,27
4507,131637,10
4508,131636,10
4509,131815,4
8863,264039,3
4511,131832,196
4512,131880,11
4513,131971,10
4514,131980,154
4515,132187,27
4516,132189,4
4517,132222,27
4518,132224,326
4519,132223,10
4520,132225,788
8866,264060,27
8865,133079,4
8864,132392,145
4524,132266,27
4525,132267,3
4526,132323,28
4527,132329,27
4528,132355,3
4529,132388,3
4530,132402,10
4531,132513,30
4532,132514,32
4533,132562,27
4534,132648,27
4535,132677,10
4536,132678,10
4537,132679,10
4538,132747,10
4539,132751,4
4540,132752,3
4541,132864,3
4542,132868,27
4543,132875,167
4544,132907,27
4545,132908,27
4546,133004,27
4547,133006,27
4548,133007,27
4549,133010,193
4550,133012,3
4551,133014,3
4552,133019,27
4553,133058,11
4554,133059,11
4555,133062,27
4556,133072,27
4557,133078,27
4558,133098,27
4559,133099,27
4560,133100,27
4561,133101,27
4562,133102,27
4563,133103,27
4564,133104,27
4565,133105,27
4566,133139,27
4567,133230,27
4568,133239,3
4569,133242,3
4570,133402,11
4571,133404,27
4572,133429,493
4573,133443,27
4574,133448,315
4575,133538,27
4576,133581,27
4577,133582,27
4578,133583,27
4579,133584,27
4580,133587,3
4581,133654,3
4582,133664,27
4583,133702,27
4584,133718,3
4585,133728,3
4586,133792,27
4587,133793,27
4588,133885,167
4589,133915,3
4590,133944,27
4591,133952,27
4592,133995,69
4593,134090,27
4594,134097,27
4595,134099,27
8873,264087,11
4597,134147,27
4598,134148,3
4599,134192,3
4600,134203,27
4601,134219,27
4602,134221,27
4603,134223,3
4604,134290,27
4605,134292,10
4606,134416,27
4607,134470,3
4608,134498,10
4609,134700,3
4610,134726,3
4611,134816,25
4612,134922,864
4613,134934,3
4614,134997,27
4615,134998,27
4616,134999,27
4617,135008,3
4618,135011,112
4619,135018,3
4620,135019,27
4621,135029,27
4622,135069,27
4623,135184,4
4624,135196,27
4625,135212,248
4626,135326,27
4627,135332,3
4628,135334,27
4629,135387,27
4630,135405,15
4631,135420,112
4632,135431,27
4633,135551,3
4634,135552,112
4635,135554,3
4636,135569,112
4637,135571,11
4638,135617,112
4639,135624,3
4640,135625,3
4641,135668,112
4642,135677,112
4643,135728,112
4644,135738,112
4645,135741,27
4646,135749,112
4647,135765,112
4648,135771,112
4649,135772,112
4650,135773,112
4651,135776,112
4652,135777,112
4653,135782,112
4654,135787,3
4655,135788,112
4656,135794,1
4657,135895,112
4658,135899,27
4659,135900,27
4660,135903,3
4661,135914,27
4662,135919,112
4663,136004,112
4664,136012,27
4665,136014,3
4666,136020,225
4667,136124,112
4668,136148,27
4669,136149,229
4670,136184,3
4671,136221,3
4672,136222,3
4673,136223,3
4674,136237,112
4675,136313,112
4676,136327,112
4677,136333,112
4678,136342,27
4679,136343,27
4680,136357,3
4681,136605,27
4682,136610,3
4683,136665,11
4684,136680,3
4685,136704,27
4686,136777,27
4687,136884,27
4688,136909,27
4689,136962,27
4690,137184,3
4691,137202,27
4692,137232,8
4693,137241,3
4694,137253,112
4695,137326,3
4696,137327,27
4697,137355,3
4698,137378,65
4699,137381,27
4700,137511,27
4701,137598,3
4702,137634,3
4703,137635,27
4704,137737,27
4705,137751,4
4706,137781,887
4707,137930,27
4708,137953,9
4709,137956,591
4710,137957,591
4711,138041,148
4712,138043,148
4713,138171,4
4714,138205,27
4715,138359,27
4716,138363,27
4717,138377,3
4718,138425,229
4719,138615,148
4720,138665,148
4721,138687,18
4722,122537,18
4723,138842,27
4724,138865,1
4725,138935,27
4726,138995,27
4727,138996,27
4728,139006,11
4729,139026,10
4730,139035,27
4731,139036,27
4732,139054,10
4733,139163,285
4734,139166,32
4735,139167,11
4736,139257,27
4737,139266,3
4738,139318,112
4739,139330,27
4740,139332,27
4741,139357,27
4742,139358,27
4743,139359,27
4744,139360,27
4745,139361,27
4746,139432,3
4747,139449,11
4748,139512,27
4749,139527,3
4750,139552,3
4751,139591,27
4752,139608,27
4753,139610,3
4754,139613,27
4755,139685,27
4756,139849,27
4757,139850,27
4758,139863,3
4759,139866,3
4760,139955,27
4761,139985,3
4762,140039,27
4763,140040,27
4764,140041,27
4765,140042,27
4766,140054,27
4767,140063,3
4768,140064,3
4769,140290,3
4770,140330,27
4771,140368,27
4772,140372,10
4773,140380,3
4774,140381,112
4775,140382,3
4776,140451,27
4777,140453,3
4778,140459,27
4779,140462,27
4780,140490,222
4781,140491,112
4782,140505,354
4783,140518,27
4784,140519,27
4785,140540,27
4786,140541,27
4787,140551,27
4788,140552,148
4789,140555,27
4790,140581,133
4791,140674,1
4792,140678,1
4793,140691,3
4794,140818,3
4795,140821,4
4796,140848,112
4797,140927,112
4798,140929,3
4799,140952,112
4800,140964,148
4801,140972,27
4802,140980,27
4803,140982,27
4804,140983,27
4805,141063,27
4806,141065,27
4807,141067,27
4808,141077,3
4809,141078,112
4810,141108,27
4811,141117,17
4812,141146,3
4813,141232,27
4814,141233,27
4815,141258,11
4816,141306,27
4817,141311,27
4818,141318,4
4819,141344,575
4820,141346,4
4821,141348,3
4822,141389,27
4823,141440,179
4824,141503,27
4825,141521,4
4826,141652,575
4827,141795,898
4828,141906,27
4829,141913,112
4830,141916,112
4831,141917,112
4832,141955,27
4833,141958,27
4834,141999,27
4835,142003,112
4836,142059,3
4837,142071,27
4838,142072,112
4839,142167,27
4840,142168,112
4841,142171,112
4842,142172,27
4843,142174,112
4844,142178,112
4845,142200,112
4846,142241,112
4847,142253,112
4848,142321,27
4849,142409,27
4850,142520,27
4851,142521,27
4852,142539,27
4853,142544,27
4854,142545,27
4855,142554,12
4856,142617,11
4857,142649,27
4858,142662,112
4859,142663,3
4860,142666,3
4861,142827,3
4862,142828,3
4863,142891,4
4864,142967,27
4865,142988,3
4866,143044,3
4867,143046,3
4868,143060,3
4869,143106,27
4870,143111,27
4871,143191,3
4872,143270,32
4873,143271,11
4874,143322,148
4875,143515,27
4876,143520,4
4877,143521,11
4878,143522,27
4879,143523,3
4880,99318,4
4881,143528,904
4882,143529,27
4883,143543,112
4884,143544,112
4885,143572,3
4886,143579,11
4887,143583,1137
4888,143650,3
4889,143757,27
4890,143778,27
4893,144048,11
4894,144110,112
4895,144113,29
4896,144114,27
4897,144115,27
4898,144118,27
4899,144121,112
4900,144131,27
4901,144134,452
4902,144198,112
4903,144206,112
4904,144320,11
4905,144344,4
4906,144345,4
4907,144374,4
4908,144460,27
4909,144465,112
4910,144466,906
4911,144480,907
4912,144499,27
4913,144526,908
4914,144530,27
4915,144542,27
4916,144552,27
4917,144653,27
4918,144654,27
4919,144684,112
4920,144692,112
4921,144693,112
4922,144694,112
4923,144695,112
4924,144707,112
4925,144708,27
4926,144711,3
4927,144819,27
4928,144820,112
4929,144877,3
4930,144905,112
4931,144916,372
4932,144949,112
4933,144950,112
4934,144951,112
4935,144953,112
4936,144957,12
4937,144961,112
4938,144962,112
4939,144963,112
4940,144965,112
4941,144966,112
4942,144975,112
4943,144977,827
4944,145033,27
4945,145037,3
4946,145038,3
4947,145040,4
4948,145041,4
4949,145047,27
4950,145051,196
4951,145052,112
4952,145057,112
4953,145067,112
4954,145113,112
4955,145124,27
4956,145137,112
4957,145140,196
4958,145148,12
4959,145149,12
4960,145150,27
4961,145239,27
4962,145256,10
4963,145261,27
4964,145286,3
4965,145383,144
4966,145386,493
4967,145416,1177
4968,145500,27
4969,145501,179
4970,145502,13
4971,145514,409
4972,145528,27
4973,145534,4
4974,145538,11
4975,145569,3
4976,145570,179
4977,145573,183
4978,145574,3
4979,145600,179
4980,145601,179
4981,145636,3
4982,145649,273
4983,139160,11
4984,139886,27
4985,145747,493
4986,145751,196
4987,145752,4
4988,145753,3
4989,145763,3
4990,145793,179
4991,145800,27
4992,145811,27
4993,145858,179
4994,145984,3
4995,145984,73
4996,146008,27
4997,146013,914
4998,146054,3
4999,146072,3
5000,146083,3
5001,146201,3
5002,146204,27
5003,146249,3
5004,146297,27
5005,146300,4
5006,146301,66
5007,146308,3
5008,146344,27
5009,146345,27
5010,146377,27
5011,146441,11
5012,146498,3
5013,146526,409
5014,146529,479
5015,146599,27
5016,146663,27
5017,146822,179
5018,146835,3
5019,146852,112
5020,146853,27
5021,146854,3
5022,146860,12
5023,146873,27
5024,146874,27
5025,146890,588
5026,146944,112
5027,146949,112
5028,146980,27
5029,146982,148
5030,146984,148
5031,146997,27
5032,147008,27
5033,147046,119
5034,147050,138
5035,147076,3
5036,147077,112
5037,147079,3
5038,147154,27
5039,147206,112
5040,147221,10
5041,147290,112
5042,147312,27
5043,147377,27
5044,147382,148
5045,147414,4
5046,147414,196
5047,147517,3
5048,147574,148
5049,147584,148
5050,147607,27
5051,147608,148
5052,147660,179
5053,147666,27
5054,147667,148
5055,147668,148
5056,147677,920
5057,147683,27
5058,147685,27
5059,147689,112
5060,147706,222
5061,147755,27
5062,147756,27
5064,147898,409
5065,147899,27
5066,147900,479
5067,147901,27
5068,147902,27
5069,147903,27
5070,147905,479
5071,147937,148
5072,147953,11
5073,147956,11
5074,147957,11
5076,148140,194
5077,148302,112
5078,148303,3
5079,148316,27
5080,148322,27
5081,148345,148
5082,148373,11
5083,148383,112
5084,148399,797
5085,148404,904
5086,148417,4
5087,148419,27
5088,148421,493
5089,148439,27
5090,148513,27
5091,148531,27
5092,148553,148
5093,148559,148
5094,148561,112
5095,148562,3
5096,148578,27
5097,148597,148
5098,148601,27
5099,148646,27
5100,148668,27
5101,148741,27
5102,148757,27
5103,148762,178
5104,148879,4
5105,148880,27
5106,148884,148
5107,148885,148
5108,148897,148
5109,148898,27
5110,148899,27
5111,148902,27
5112,148932,148
5113,148937,148
5114,148946,4
5115,149111,148
5116,149114,11
5117,149121,21
5118,149132,27
5119,149162,27
5120,149163,409
5121,149240,148
5122,149248,27
5123,149330,27
5124,149381,27
5125,149438,27
5126,149442,27
5127,149470,11
5128,149472,32
5129,149479,27
5130,149482,25
5131,149489,12
5132,149490,3
5133,149491,27
5134,149498,3
5135,149568,27
5136,149686,27
5137,149688,278
5138,149694,148
5139,149706,27
5140,149740,27
5141,149741,27
5142,149758,680
5143,149763,27
5144,149768,148
5145,149793,27
5146,149845,10
5147,149870,3
5148,149966,17
5149,149979,109
5150,149999,3
5151,150002,27
5152,150007,27
5153,150009,27
5154,150012,27
5155,150014,25
5156,150032,148
5157,150036,1256
8882,150039,62
5159,150041,179
5160,150042,27
5161,150117,27
5162,150161,222
5163,150167,27
5164,150176,27
5165,150188,179
5166,150189,3
5167,150190,3
5168,150195,27
5169,150211,27
5170,150224,395
5171,150229,3
5172,150242,148
5173,150258,148
5174,150259,148
5175,150318,3
5176,150324,179
5177,150331,27
5178,150350,27
5179,150351,27
5180,150379,27
5181,150380,27
5182,150382,3
5183,150397,27
5184,150417,10
5185,150420,10
5186,150461,3
5187,150540,27
5188,150546,27
5189,150557,3
5190,150559,3
5191,150562,27
5192,150578,588
5193,150579,179
5194,150608,27
5195,150687,179
5196,150696,27
5197,150702,15
5198,150704,27
5199,150705,27
5200,150738,179
5201,150741,179
5202,150818,27
5203,150820,27
5204,150865,148
8888,157208,11
8886,154398,3
5207,150927,148
5208,150929,148
5209,150945,927
5210,150959,3
5211,151009,27
5212,151090,827
5213,151148,15
5214,151156,27
5215,151157,27
5216,151160,27
5217,151169,27
5218,151170,27
5219,151176,27
5220,151177,27
5221,151205,179
5222,151258,372
5223,151260,11
5224,151268,27
5225,151274,179
5226,151327,27
5227,151418,27
5228,151483,27
5229,151493,11
5230,151494,148
5231,151511,273
5232,151521,27
5233,151526,4
5234,151527,17
5235,151627,148
5236,151649,27
5237,151650,4
5238,151654,27
5239,151668,27
5240,151766,81
5241,151797,3
5242,151897,3
5243,151915,12
5244,151929,349
5245,152066,27
5246,152143,27
5247,152178,27
5248,152212,27
5249,152213,4
5250,152215,27
5251,152294,27
5252,152303,814
5253,152353,10
5254,152354,10
5255,152427,27
5256,152432,539
5257,152522,4
5258,152538,27
5259,152562,27
5260,152573,27
5261,152574,27
5262,152575,27
5263,152576,27
5264,152577,27
5265,152578,27
5266,152579,27
5267,152593,3
5268,152595,27
5269,152612,27
5270,152690,27
5274,152935,27
5275,152936,27
5276,152937,27
5277,152938,27
5278,152951,12
5279,152968,3
5280,153077,27
5281,153148,27
5282,153178,27
5283,153226,27
5284,153238,27
5285,153338,27
5286,153377,27
5287,153399,27
5288,153404,27
5289,153525,27
5290,153562,27
5291,153604,32
5292,153620,27
5293,153725,27
5294,153726,43
5295,153773,27
5296,153803,27
5297,153808,3
5298,153813,27
5299,153996,148
5300,153998,27
5301,154004,27
5302,154011,27
5303,154023,148
5304,154027,3
5305,154032,3
5306,154043,4
5307,154083,3
5308,154325,11
5309,154327,27
5310,154413,77
5311,154414,372
5312,154415,814
5313,154500,27
8887,264116,179
5315,154602,4
5316,154608,148
5317,154622,148
5318,154623,285
5319,154626,27
5320,154769,112
5321,154792,3
5322,154795,3
5323,154910,27
5324,154925,3
5351,155312,119
5352,155366,148
5357,155440,27
5377,156225,112
5378,156227,148
5380,156260,4
5381,156293,3
5382,156296,10
5383,156302,3
5384,156341,10
5385,156390,319
5386,156406,27
5387,156432,112
5388,156492,4
5389,156492,196
5390,156495,112
5391,156530,27
5392,156548,3
5393,156558,109
5394,156620,3
5395,156656,11
5396,156666,950
5397,156667,73
5398,156776,3
5399,156779,27
5400,156781,112
5402,156796,112
5403,156799,27
5404,156810,112
5405,156845,112
5406,156854,201
5407,156857,148
5408,156923,27
5409,156930,112
5411,156946,4
5412,156947,27
5413,156969,148
5414,156978,112
5415,156980,112
5416,156990,112
5417,156999,3
5418,157004,112
5419,157005,112
5420,157040,3
5421,157043,112
5422,157155,112
5423,157156,112
5424,157157,112
5425,157159,3
5426,157170,27
5427,157171,27
5428,157174,148
5429,157194,112
5430,157195,112
5431,157196,112
5432,157202,11
5433,157247,112
5434,157248,27
5435,157262,112
5436,157267,112
5437,157288,112
5440,157507,285
5441,157512,112
5442,157592,4
5443,157625,148
5444,157630,112
5445,157635,112
5446,157638,3
5448,157748,179
5449,157766,11
5450,157776,27
5451,157788,4
5452,157789,4
5460,158561,4
5461,158566,112
5462,158592,264
5463,158597,10
5464,158605,3
5465,158633,959
5466,158739,27
5469,158920,148
5470,158935,27
5471,158937,493
5472,158941,27
5473,158950,27
5474,158951,27
5475,158968,15
5476,158973,11
5477,158977,62
5478,158981,11
5479,158982,11
5480,158984,11
5481,159024,25
5482,159029,4
5485,159049,27
5486,159054,27
5487,159077,27
5489,159226,4
5490,159227,10
5491,159228,179
5492,159285,179
5493,159452,27
5494,159467,27
5495,159526,18
5496,159614,27
5499,159662,5
5500,159696,27
5501,159903,27
5502,159914,3
5503,159915,179
5504,159918,27
5505,159919,27
5506,159920,27
5507,159921,27
5508,159922,27
5509,159941,27
5510,159999,27
5515,160242,27
5516,160255,27
5517,160256,27
5518,160257,27
5519,160270,27
5520,160271,27
5521,160273,27
5522,160272,27
5523,160274,27
5524,160275,27
5525,160276,27
5526,160381,27
5528,160389,25
8895,264126,179
5530,160405,3
5531,160411,3
5532,160451,27
5533,160452,27
5534,160454,27
5537,160551,27
5538,160559,27
5539,160616,27
5540,160679,89
5541,160692,27
5542,160693,27
5543,160706,27
5544,160726,27
5545,160745,3
5546,160767,27
5547,160781,65
5548,160822,27
5549,160839,3
5550,160887,27
5551,160888,27
5552,160897,27
5553,160900,27
5554,161030,193
5569,161772,3
5570,161805,27
5571,161920,27
5572,161955,3
5573,162078,27
5574,162120,27
5575,162158,44
5576,162257,3
5577,162352,3
5578,162479,112
5579,162480,112
5580,162499,44
5581,162575,27
5582,162668,27
5583,162678,27
5584,162680,27
5585,162681,27
5586,162759,112
5587,162783,27
8724,163226,10
5589,162934,27
5590,162935,27
5591,163038,27
5592,163039,27
5593,163072,27
5594,163073,196
5595,163146,3
5596,163219,27
5597,163223,27
5598,163282,11
5599,163282,15
5600,163413,3
5601,163420,27
5602,163480,3
5603,163484,175
5604,163491,196
5605,163604,3
5606,163672,714
5607,163769,27
5608,163770,27
