fahrzeugId,personenId,herkunft,region,maut_fl,maut_s,maut_d,fahrtrichtungId
52323,17805,9,5,,,16,2
52324,2979,30,34,,,16,2
52325,4457,66,6,,,16,2
52326,2703,24,2,,,,2
52327,26961,985,53,,,6,2
52328,26962,3,6,,1,2,1
52329,806,9,5,,,16,2
52330,1576,62,148,,,24,2
52331,2396,26,6,,1,2,2
52332,1768,66,6,,,16,1
52333,5761,51,2,,3,6,2
52334,1668,44,6,,,16,2
52335,558,225,6,,,16,1
52336,26972,424,166,,,24,2
52337,9359,11,122,,1,2,1
52338,4410,48,38,,4,24,2
52339,2745,33,6,,1,18,2
52340,26496,9,5,,,16,2
52341,6144,22,2,,,16,2
52342,2656,42,34,,,16,2
52343,26945,983,1,,,16,2
52344,640,225,6,,,18,2
52345,7993,10,38,,,16,2
52346,3748,11,122,,,6,2
52347,1284,26,6,,,16,1
52348,558,225,6,,,16,2
52349,4737,126,38,,1,18,2
52350,1449,11,122,,2,4,2
52351,558,225,6,,,6,2
52352,1595,5,6,,,6,2
52353,171,5,6,,,6,2
52354,168,2,4,,,16,2
52355,177,10,38,,,16,2
52356,26993,65,6,,,6,2
52357,8842,10,38,,,16,2
52358,26855,27,1,,,16,2
52359,26994,986,2,,3,6,2
52360,26467,10,38,,1,2,2
52361,26546,42,34,,,16,2
52362,10031,24,2,,,,2
52363,1034,8,5,,,16,2
52364,26540,9,5,,,16,2
52365,88,3,6,,,16,2
52366,9706,10,38,,,6,2
52367,27000,51,2,,4,24,2
52368,27001,15,3,,,16,2
52369,558,225,6,,,16,2
52370,344,44,6,,,16,1
52371,27003,11,122,,3,6,2
52372,3599,11,122,,6,12,2
52373,5766,216,6,,6,12,2
52374,26673,11,122,,,16,2
52375,4153,216,6,,,16,2
52376,646,82,2,,,6,2
52377,6686,66,6,,,16,2
52378,27005,36,40,,4,24,2
52379,26467,10,38,,,16,2
52380,2396,26,6,,,6,2
52381,26605,4,6,,,6,2
52382,26605,4,6,,,16,1
52383,1696,30,34,,,6,2
52384,186,3,6,,,,2
52385,1411,11,122,,,16,2
52386,3601,13,38,,6,2,2
52387,1811,30,34,,,16,2
52388,2542,15,3,,,6,2
52389,4674,11,122,,,16,2
52390,7356,15,3,,,16,2
52391,3031,225,6,,,6,2
52392,26745,24,2,,3,6,2
52393,26515,11,122,,,16,1
52394,88,3,6,,,,2
52395,3418,32,2,,1,18,2
52396,3414,3,6,,,,2
52397,1192,114,42,,3,6,2
52398,26962,3,6,,,16,2
52399,1005,35,6,,1,4,2
52400,29651,66,6,,,6,2
52401,177,10,38,,,16,2
52402,3113,98,2,,,16,1
52403,6686,66,6,,,16,1
52404,15334,9,5,,,16,2
52405,3134,62,148,,,24,2
52406,26469,5,6,,,6,2
52407,261,32,2,,,,2
52408,8979,114,42,,3,6,2
52409,26671,143,93,,3,6,2
52410,558,225,6,,,16,1
52411,26531,35,6,,,18,1
52412,26736,13,38,,,16,2
52413,27031,17,6,,1,2,1
52414,27034,157,2,,,24,2
52415,27036,13,38,,,24,2
52416,577,9,5,,,16,2
52417,3601,13,38,,1,2,1
52418,937,94,6,,,6,2
52419,193,11,122,,,6,2
52420,5760,29,6,,,18,2
52421,27038,139,2,,,6,2
52422,1005,35,6,,,18,2
52423,14332,713,,,,,2
52424,1511,1157,42,1,,,2
52425,326,4,6,,,6,2
52426,16378,21,34,,,6,2
52427,558,225,6,,,16,2
52428,26619,22,2,,,16,2
52429,27039,21,34,,,6,2
52430,26661,10,38,,,16,2
52431,26467,10,38,,,16,2
52432,27041,8,5,,,16,2
52433,15225,44,6,,2,4,1
52434,26767,13,38,,,16,2
52435,344,44,6,,,16,2
52436,26605,4,6,,,16,2
52437,27045,1355,6,,,6,2
52438,1381,66,6,,,16,2
52439,344,44,6,,,16,2
52440,26736,13,38,,,16,1
52441,280,3,6,,,,2
52442,10031,24,2,,,,2
52443,26597,423,2,,1,18,2
52444,1005,35,6,,,6,2
52445,9359,11,122,,,,2
52446,2396,26,6,,,16,2
52447,171,5,6,,,6,2
52448,26467,10,38,,,6,2
52449,2088,2,4,,,6,2
52450,27054,10,38,,,16,2
52451,6666,225,6,,,6,2
52452,26767,13,38,,,16,1
52453,27055,30,34,,,6,2
52454,26467,10,38,,,6,2
52455,3414,3,6,,1,2,2
52456,27056,202,6,,,16,2
52457,26469,5,6,,,16,2
52458,1312,60,2,,1,18,2
52459,9359,11,122,,,16,2
52460,2039,16,41,,1,18,2
52461,26605,4,6,,,16,2
52462,26855,27,1,,,16,1
52463,26536,24,2,,6,12,2
52464,2396,26,6,,,16,2
52465,2880,21,34,,,16,2
52466,1137,9,5,,1,2,2
52467,736,66,6,,,6,2
52468,3365,3,6,,,16,2
52469,9064,11,122,,,16,2
52470,6144,22,2,,1,2,2
52471,3371,241,2,,,24,2
52472,280,3,6,,,,1
52473,3636,11,122,,4,24,2
52474,1381,66,6,,1,18,2
52475,3039,9,5,,1,2,2
52476,9359,11,122,,,,2
52477,26891,44,6,,2,4,2
52478,1475,66,6,,,16,2
52479,27077,25,6,,,16,1
52480,3744,82,2,,,16,2
52481,1150,21,34,,,16,2
52482,9048,60,2,,1,18,2
52483,26494,9,5,,,16,2
52484,3255,178,42,,,6,2
52485,5981,4,6,,,6,2
52486,3601,13,38,,1,2,2
52487,26532,3,6,,1,18,2
52488,26883,32,2,,,,2
52489,171,5,6,,,6,2
52490,27078,25,6,,,16,2
52491,6686,66,6,,,16,2
52492,2365,69,2,,,6,2
52493,27079,1317,2,,1,18,2
52494,27080,1049,2,,,24,2
52495,797,9,5,,,16,2
52496,2489,13,38,,3,6,2
52497,27081,3,6,,,16,2
52498,1005,35,6,,1,4,2
52499,1284,26,6,,,16,2
52500,1475,66,6,,,16,1
52501,5196,10,38,,,16,2
52502,1671,3,6,,,6,2
52503,1349,30,34,,1,18,1
52504,26547,2,4,,,6,2
52505,26661,10,38,,,16,2
52506,3951,1241,,,,24,2
52507,5766,216,6,,,16,2
52508,3365,3,6,,,16,1
52509,26515,11,122,,,6,2
52510,26891,44,6,,2,6,2
52511,3601,13,38,,,16,1
52512,2745,33,6,,1,18,2
52513,26515,11,122,,,16,2
52514,3601,13,38,,,16,1
52515,27085,221,6,,,6,2
52516,27086,21,34,,,16,2
52517,27087,310,2,,1,2,2
52518,1573,1157,42,,3,6,2
52519,1595,5,6,,,6,2
52520,171,5,6,,,6,2
52521,26891,44,6,,,12,2
52522,5766,216,6,,,16,1
52523,27088,87,6,,,6,2
52524,1005,35,6,,,16,2
52525,2396,26,6,,,16,2
52526,27031,17,6,,1,2,2
52527,27089,8,5,,,6,2
52528,26736,13,38,,,16,2
52529,32699,8,5,,,16,2
52530,1386,8,5,,,16,2
52531,7606,34,2,,1,18,2
52532,3365,3,6,,,16,2
52533,172,11,122,,,16,2
52534,27096,988,,,,24,2
52535,26891,44,6,,,16,1
52536,2718,9,5,,,16,2
52537,558,225,6,,,16,2
52538,1768,66,6,,,16,2
52539,558,225,6,,,6,2
52540,3883,24,2,,,,2
52541,1005,35,6,,,16,1
52542,4410,48,38,,3,6,2
52543,575,3,6,,,16,2
52544,280,3,6,,,,2
52545,5505,376,,,3,6,2
52546,27099,26,6,,1,18,2
52547,26472,9,5,,,16,2
52548,5766,216,6,,,16,2
52549,1568,24,2,,5,18,2
52550,3949,35,6,,,18,2
52551,5196,10,38,,,16,2
52552,334,32,2,,,24,2
52553,5196,10,38,,,6,2
52554,1475,66,6,,,16,2
52555,26797,51,2,,,16,2
52556,26736,13,38,,,16,1
52557,280,3,6,,,,2
52558,4380,225,6,,,16,1
52559,186,3,6,,,,2
52560,1768,66,6,,,16,1
52561,1034,8,5,,,16,2
52562,27101,10,38,,,16,2
52563,558,225,6,,,6,2
52564,2049,9,5,,,16,2
52565,21691,25,6,,,6,2
52566,937,94,6,,,16,2
52567,3031,225,6,,,6,2
52568,7664,66,6,,,6,2
52569,5766,216,6,,,16,1
52570,26467,10,38,,,6,2
52571,2385,11,122,,,6,2
52572,1005,35,6,,,16,2
52573,27106,41,2,,1,18,2
52574,1284,26,6,,,16,2
52575,3414,3,6,,,16,2
52576,27031,17,6,,1,18,2
52577,27107,62,148,,1,18,2
52578,27110,85,6,,1,18,2
52579,5356,365,,,1,18,2
52580,26855,27,1,,,16,2
52581,2880,21,34,,,16,2
52582,3601,13,38,,,16,2
52583,26496,9,5,,,16,2
52584,2703,24,2,,,,2
52585,26891,44,6,,,16,2
52586,558,225,6,,,16,2
52587,8659,9,5,,,16,2
52588,3365,3,6,,,16,2
52589,26467,10,38,,,16,1
52590,27117,540,6,,,16,1
52591,7938,126,38,,3,6,2
52592,3949,35,6,,,18,2
52593,26855,27,1,,,16,1
52594,27118,24,2,,3,6,2
52595,3601,13,38,,5,,2
52596,4998,10,38,,,6,2
52597,171,5,6,,,6,2
52598,558,225,6,,,6,2
52599,558,225,6,,,16,1
52600,3365,3,6,,,16,2
52601,5766,216,6,,,16,2
52602,27119,11,122,,,16,2
52603,3601,13,38,,,16,1
52604,26467,10,38,,,16,2
52605,2653,24,2,,3,6,2
52606,5971,71,38,,,16,2
52607,1150,21,34,,,16,2
52608,5059,89,1,,,16,2
52609,26784,63,42,,3,6,2
52610,806,9,5,,,16,2
52611,1108,127,2,,,16,2
52612,26597,423,2,,1,18,2
52613,88,3,6,,,,2
52614,3047,32,2,,,24,2
52615,3628,60,2,,1,18,2
52616,27122,8,5,,,6,2
52617,26622,9,5,,,6,2
52618,280,3,6,,,,2
52619,2626,11,122,,,16,2
52620,2489,13,38,,3,6,2
52621,2591,5,6,,,16,2
52622,10031,24,2,,,,2
52623,26855,27,1,,,16,2
52624,2744,24,2,,4,24,2
52625,1338,28,6,,,16,2
52626,27125,989,2,,1,18,2
52627,27127,1355,6,,,6,2
52628,4380,225,6,,,6,2
52629,26737,32,2,,,,2
52630,177,10,38,,,16,1
52631,177,10,38,,1,2,1
52632,26469,5,6,,,16,2
52633,2309,225,6,,,6,2
52634,26467,10,38,,,16,2
52635,3937,225,6,,,18,2
52636,27131,157,2,,,24,2
52637,27132,11,122,,,16,2
52638,1381,66,6,,3,6,2
52639,26903,307,,,1,18,2
52640,1338,28,6,,,16,1
52641,6725,4,6,,,6,2
52642,3601,13,38,,,16,2
52643,1576,62,148,,,24,2
52644,15334,9,5,,,16,2
52645,1005,35,6,,1,4,2
52646,27117,540,6,,1,2,2
52647,26605,4,6,,,16,1
52648,5766,216,6,,,16,2
52649,27142,35,6,,,18,2
52650,1772,11,122,,,6,2
52651,26672,243,38,,1,18,2
52652,4217,44,6,,1,18,2
52653,3352,60,2,,1,18,2
52654,1671,3,6,,,6,2
52655,27085,221,6,,,6,2
52656,640,225,6,,,18,2
52657,177,10,38,,1,2,2
52658,168,2,4,,,6,2
52659,26736,13,38,,,16,2
52660,9359,11,122,,,,2
52661,3599,11,122,,6,12,2
52662,3744,82,2,,,16,1
52663,1192,114,42,,6,12,2
52664,26895,114,42,,6,12,2
52665,558,225,6,,,6,2
52666,558,225,6,,,6,2
52667,4153,216,6,,,16,1
52668,3601,13,38,,,16,1
52669,10224,15,3,,,6,2
52670,27147,8,5,,,16,2
52671,27148,1172,,,,24,2
52672,577,9,5,,,16,2
52673,27117,540,6,,,16,2
52674,2396,26,6,,,16,1
52675,280,3,6,,1,2,2
52676,26476,9,5,,,,2
52677,26747,292,2,,,6,2
52678,494,48,38,,3,6,2
52679,27153,990,6,,,16,2
52680,27034,157,2,,1,18,2
52681,27154,258,2,,3,6,2
52682,5942,146,2,,1,18,2
52683,26736,13,38,,,16,1
52684,26469,5,6,,,6,2
52685,558,225,6,,,6,2
52686,171,5,6,,,6,2
52687,27155,3,6,,,6,2
52688,3748,11,122,,,16,2
52689,26179,24,2,,1,18,2
52690,1284,26,6,,,16,2
52691,1005,35,6,,1,4,2
52692,510,30,34,,,6,2
52693,640,225,6,,,16,2
52694,6145,79,1,,,16,1
52695,7606,34,2,,1,18,2
52696,344,44,6,,,16,1
52697,2591,5,6,,,16,2
52698,26467,10,38,,,6,2
52699,5766,216,6,,,16,2
52700,2396,26,6,,,16,2
52701,190,11,122,,,16,2
52702,172,11,122,,,16,2
52703,27158,383,,,,6,2
52704,2300,218,40,,1,18,2
52705,26540,9,5,,,16,2
52706,1005,35,6,,1,4,1
52707,3599,11,122,,6,12,2
52708,27162,991,2,,6,12,2
52709,186,3,6,,,,2
52710,27163,75,6,,,16,2
52711,1284,26,6,,,16,1
52712,344,44,6,,,16,2
52713,2478,30,34,,,16,2
52714,26900,24,2,,,24,2
52715,27166,7,2,,1,2,2
52716,640,225,6,,,16,1
52717,26531,35,6,,,18,2
52718,1475,66,6,,1,2,2
52719,5766,216,6,,,16,1
52720,558,225,6,,,6,2
52721,27167,13,38,,,16,2
52722,27168,92,2,,1,18,2
52723,1811,30,34,,,16,2
52724,171,5,6,,,6,2
52725,26916,16,41,,3,6,2
52726,26915,982,2,,1,18,2
52727,27169,385,6,,1,2,4
52728,1338,28,6,,1,2,2
52729,2768,60,2,,1,18,2
52730,3601,13,38,,1,2,2
52731,177,10,38,,,16,2
52732,27170,743,6,,,6,2
52733,4061,221,6,,,18,2
52734,27171,24,2,,1,18,2
52735,3628,60,2,,,24,2
52736,640,225,6,,1,2,2
52737,177,10,38,,,6,2
52738,27172,13,38,,,16,1
52739,2088,2,4,,,6,2
52740,27174,992,38,,1,18,2
52741,3744,82,2,,,16,2
52742,26605,4,6,,,6,2
52743,1475,66,6,,1,2,1
52744,5766,216,6,,,16,2
52745,88,3,6,,,16,1
52746,2542,15,3,,,16,2
52747,27167,13,38,,,16,1
52748,1005,35,6,,,16,1
52749,640,225,6,,,16,2
52750,27189,110,2,,,6,2
52751,1034,8,5,,,16,2
52752,558,225,6,,,16,2
52753,4097,175,6,,3,6,2
52754,2588,206,6,,,16,2
52755,27190,30,34,,,6,2
52756,27191,66,6,,,16,1
52757,26672,243,38,,4,24,2
52758,27192,92,2,,3,6,2
52759,1270,16,41,,3,6,2
52760,3601,13,38,,1,2,1
52761,2489,13,38,,1,18,2
52762,640,225,6,,,16,1
52763,364,28,6,,,6,2
52764,27193,15,3,,,16,2
52765,27085,221,6,,,6,2
52766,9912,61,2,,,,2
52767,7344,178,42,,,24,2
52768,171,5,6,,,6,2
52769,7239,1,,,,6,2
52770,26796,49,2,,6,12,2
52771,5766,216,6,,,16,1
52772,2726,13,38,,,12,2
52773,558,225,6,,,16,1
52774,2880,21,34,,,16,2
52775,2385,11,122,,,16,2
52776,2396,26,6,,1,2,2
52777,2692,9,5,,,16,2
52778,32699,8,5,,,16,2
52779,1411,11,122,,,16,2
52780,26494,9,5,,,16,2
52781,26736,13,38,,,16,2
52782,26536,24,2,,7,6,2
52783,27198,24,2,,,,2
52784,26935,159,43,,5,18,2
52785,5504,203,41,,,24,2
52786,5760,29,6,,1,2,2
52787,558,225,6,,,6,2
52788,640,225,6,,,16,2
52789,1772,11,122,,,16,2
52790,3601,13,38,,6,12,2
52791,27199,3,6,,,6,2
52792,26671,143,93,,3,6,2
52793,16546,4,6,,,6,2
52794,9706,10,38,,,6,2
52795,3365,3,6,,,16,1
52796,26767,13,38,,1,2,3
52797,27347,3,6,,,6,2
52798,4153,216,6,,,16,2
52799,27202,993,,,,18,2
52800,1284,26,6,,,16,2
52801,6686,66,6,,,16,2
52802,26855,27,1,,,16,1
52803,1338,28,6,,1,2,2
52804,2396,26,6,,1,18,1
52805,27118,24,2,,2,12,2
52806,171,5,6,,,6,2
52807,1338,28,6,,,16,1
52808,26605,4,6,,,16,2
52809,1475,66,6,,,16,2
52810,27203,7,2,,3,6,2
52811,3365,3,6,,,16,2
52812,177,10,38,,,12,2
52813,949,62,148,,,24,2
52814,280,3,6,,,16,1
52815,280,3,6,,,16,1
52816,3414,3,6,,,16,2
52817,27209,427,2,,,6,2
52818,4153,216,6,,,16,2
52819,6686,66,6,,,16,1
52820,780,13,38,,1,2,2
52821,776,13,38,,1,2,2
52822,2420,13,38,,,22,2
52823,2995,13,38,,,22,2
52824,26954,4,6,,,18,2
52825,6145,79,1,,,16,2
52826,177,10,38,,,16,2
52827,190,11,122,,,16,1
52828,26467,10,38,,,22,2
52829,3601,13,38,,,16,2
52830,26891,44,6,,2,4,1
52831,177,10,38,,,6,2
52832,6277,5,6,,,18,2
52833,26855,27,1,,,16,2
52834,26605,4,6,,,16,1
52835,26547,2,4,,,6,2
52836,27220,212,42,,,,2
52837,26767,13,38,,,16,2
52838,1696,30,34,,,6,2
52839,1595,5,6,,,16,2
52840,2653,24,2,,3,6,2
52841,26282,15,3,,,16,2
52842,27221,547,2,,1,18,2
52843,558,225,6,,,16,2
52844,4140,15,3,,,16,2
52845,6148,415,6,,,16,2
52846,26605,4,6,,1,2,2
52847,558,225,6,,,16,2
52848,26472,9,5,,,16,2
52849,2880,21,34,,,6,2
52850,3039,9,5,,,6,2
52851,26179,24,2,,3,6,2
52852,26767,13,38,,,16,1
52853,1568,24,2,,2,12,2
52854,1005,35,6,,1,2,3
52855,280,3,6,,,,2
52856,558,225,6,,,16,2
52857,27224,3,6,,,6,2
52858,3601,13,38,,,16,1
52859,3352,60,2,,2,12,2
52860,26597,423,2,,2,12,2
52861,88,3,6,,,16,2
52862,558,225,6,,,16,1
52863,193,11,122,,,16,2
52864,5196,10,38,,,6,2
52865,1005,35,6,,,6,2
52866,1072,13,38,,,16,2
52867,6409,13,38,,,22,2
52868,3584,13,38,,,16,2
52869,27228,13,38,,,22,2
52870,6144,22,2,,1,18,2
52871,4234,60,2,,,24,2
52872,280,3,6,,,16,2
52873,12625,15,3,,,16,2
52874,6409,13,38,,1,2,2
52875,88,3,6,,,16,2
52876,27230,90,81,,,24,2
52877,26891,44,6,,1,18,2
52878,3327,32,2,,,24,2
52879,3748,11,122,,,16,2
52880,171,5,6,,,6,2
52881,640,225,6,,,16,2
52882,177,10,38,,,6,2
52883,26246,39,5,,,16,2
52884,1325,16,41,,3,6,2
52885,2626,11,122,,,16,2
52886,3365,3,6,,,16,2
52887,7962,44,6,,,6,2
52888,640,225,6,,1,6,2
52889,26605,4,6,,,16,2
52890,27232,10,38,,,6,2
52891,27233,35,6,,,18,2
52892,27234,64,38,,,6,2
52893,26736,13,38,,,16,2
52894,1338,28,6,,,18,2
52895,2049,9,5,,,16,2
52896,1150,21,34,,1,2,2
52897,1034,8,5,,,16,2
52898,2419,10,38,,,16,2
52899,640,225,6,,,16,2
52900,26618,2,4,,,6,2
52901,5318,10,38,,,16,2
52902,7993,10,38,,,16,2
52903,26467,10,38,,,16,2
52904,26855,27,1,,,16,2
52905,6144,22,2,,1,2,1
52906,9039,42,34,,,16,2
52907,3935,5,6,,,6,2
52908,558,225,6,,,6,2
52909,280,3,6,,,,2
52910,280,3,6,,,,2
52911,280,3,6,,,16,2
52912,27110,85,6,,1,18,2
52913,171,5,6,,,6,2
52914,177,10,38,,,16,2
52915,27240,8,5,,,16,2
52916,26469,5,6,,,6,2
52917,16416,12,35,,,16,1
52918,190,11,122,,,16,2
52919,26605,4,6,,,16,2
52920,26469,5,6,,,6,2
52921,27132,11,122,,,16,2
52922,88,3,6,,,16,1
52923,2385,11,122,,,6,2
52924,9359,11,122,,,,2
52925,2396,26,6,,,6,2
52926,27246,94,6,,,18,2
52927,494,48,38,,3,6,2
52928,11676,29,6,,,6,2
52929,190,11,122,,,16,2
52930,2703,24,2,,,,2
52931,4380,225,6,,,6,2
52932,27247,328,6,,,6,2
52933,26891,44,6,,1,2,2
52934,558,225,6,,,6,2
52935,26891,44,6,,,6,2
52936,27248,13,38,,,16,1
52937,640,225,6,,1,2,4
52938,4380,225,6,,,6,2
52939,2718,9,5,,,6,2
52940,1005,35,6,,,16,1
52941,558,225,6,,,6,2
52942,9706,10,38,,,6,2
52943,7063,5,6,,,16,2
52944,7683,21,34,,,6,2
52945,26531,35,6,,,18,2
52946,17948,11,122,,,6,2
52947,9359,11,122,,,,2
52948,9359,11,122,,1,2,1
52949,26604,1274,2,,,6,2
52950,177,10,38,,,16,1
52951,2979,30,34,,,6,2
52952,2300,218,40,,3,6,2
52953,6144,22,2,,,16,2
52954,26825,15,3,,,16,2
52955,2996,16,41,,1,18,2
52956,168,2,4,,,6,2
52957,3134,62,148,,,24,2
52958,285,39,5,,,6,2
52959,27251,276,2,,,6,2
52960,5196,10,38,,,6,2
52961,15334,9,5,,,16,2
52962,558,225,6,,1,2,3
52963,6571,24,2,,3,6,2
52964,27260,281,6,,,24,2
52965,937,94,6,,,22,2
52966,3532,92,2,,,16,2
52967,6686,66,6,,,16,1
52968,2880,21,34,,,6,2
52969,27263,44,6,,,6,2
52970,6686,66,6,,,16,1
52971,26855,27,1,,1,2,1
52972,171,5,6,,,6,2
52973,3601,13,38,,,16,1
52974,26737,32,2,,,,2
52975,2880,21,34,,,16,2
52976,1056,49,2,,4,,2
52977,1595,5,6,,,16,2
52978,1284,26,6,,,16,2
52979,26494,9,5,,,16,2
52980,1768,66,6,,1,2,2
52981,26469,5,6,,,6,2
52982,2768,60,2,,1,18,2
52983,193,11,122,,,16,2
52984,774,60,2,,1,18,2
52985,606,29,6,,,16,2
52986,17599,320,2,,1,18,2
52987,1941,66,6,,,16,2
52988,26891,44,6,,2,4,2
52989,1192,114,42,,3,6,2
52990,806,9,5,,,16,2
52991,22553,307,,,,,2
52992,22553,307,,,1,18,2
52993,826,66,6,,,6,2
52994,2689,32,2,,,,2
52995,3601,13,38,,3,6,2
52996,177,10,38,,1,2,2
52997,4097,175,6,,3,6,2
52998,6890,105,2,,3,6,2
52999,558,225,6,,,6,2
53000,2745,33,6,,3,6,2
53001,344,44,6,,,16,1
53003,26472,9,5,,,16,2
53004,27273,641,144,,,24,2
53005,558,225,6,,1,2,4
53006,1005,35,6,,1,2,3
53007,26736,13,38,,,16,1
53008,3311,75,6,,,18,2
53009,1941,66,6,,,16,1
53010,1284,26,6,,,16,1
53011,344,44,6,,,16,2
53012,177,10,38,,,6,2
53013,27274,3,6,,,6,2
53014,937,94,6,,,16,2
53015,2396,26,6,,1,2,2
53016,88,3,6,,,16,2
53017,937,94,6,,,6,2
53018,1475,66,6,,1,2,1
53019,26672,243,38,,,24,2
53020,558,225,6,,,6,2
53021,640,225,6,,,16,1
53022,2966,12,35,,,16,2
53023,640,225,6,,,16,2
53024,172,11,122,,,16,2
53025,27276,995,34,,,16,2
53026,344,44,6,,,16,1
53027,26619,22,2,,,16,2
53028,3311,75,6,,,18,2
53029,558,225,6,,,16,2
53030,26605,4,6,,,16,2
53031,3311,75,6,,,18,2
53032,3628,60,2,,,24,2
53033,11676,29,6,,,16,1
53034,27278,5,6,,,6,2
53035,1150,21,34,,,16,2
53036,1284,26,6,,1,6,2
53037,577,9,5,,,16,2
53038,16416,12,35,,,16,2
53039,27279,30,34,,,6,2
53040,2396,26,6,,1,2,1
53041,2088,2,4,,,6,2
53042,558,225,6,,,16,2
53043,558,225,6,,,16,2
53044,1573,1157,42,,4,24,2
53045,2653,24,2,,4,24,2
53046,5016,17,6,,1,2,1
53047,826,66,6,,,6,2
53048,2478,30,34,,,6,2
53049,4140,15,3,,,16,2
53050,640,225,6,,,16,1
53051,27283,87,6,,,24,2
53052,26605,4,6,,,16,2
53053,26467,10,38,,,16,1
53054,27285,87,6,,,16,2
53055,558,225,6,,1,4,1
53056,4101,60,2,,1,18,2
53057,9359,11,122,,,16,2
53058,8183,127,2,,,6,2
53059,27286,87,6,,,6,2
53060,16546,4,6,,,6,2
53061,344,44,6,,,16,2
53062,3601,13,38,,1,2,2
53063,3601,13,38,,1,2,1
53064,558,225,6,,,16,1
53065,3039,9,5,,,16,2
53066,1124,11,122,,,16,2
53067,259,13,38,,,16,2
53068,11676,29,6,,,16,2
53069,7660,4,6,,,6,2
53070,26536,24,2,,3,6,2
53071,27118,24,2,,1,18,2
53072,558,225,6,,,16,1
53073,5766,216,6,,,16,2
53074,3311,75,6,,,18,2
53075,559,28,6,,,12,2
53076,7598,1157,42,,3,6,2
53077,27122,8,5,,,16,2
53078,1576,62,148,,,24,2
53079,171,5,6,,,6,2
53080,726,24,2,,4,24,2
53081,1005,35,6,,,16,2
53082,558,225,6,,,6,2
53083,26796,49,2,,4,24,2
53084,27295,87,6,,,16,2
53085,1284,26,6,,,16,2
53086,3311,75,6,,,18,2
53087,9912,61,2,,,,2
53088,3371,241,2,,1,18,2
53089,26736,13,38,,,16,2
53090,5766,216,6,,,16,1
53091,27296,132,2,,1,18,2
53092,27297,29,6,,,16,2
53093,6686,66,6,,,16,2
53094,27298,44,6,,,16,2
53095,558,225,6,,,16,2
53096,26783,587,,,1,18,2
53097,1312,60,2,,1,18,2
53098,12102,30,34,,,6,2
53099,949,62,148,,,24,2
53100,3601,13,38,2,3,6,2
53101,494,48,38,,,24,2
53102,26597,423,2,,,24,2
53103,606,29,6,,2,4,2
53104,2049,9,5,,,16,2
53105,5196,10,38,,,6,2
53106,1595,5,6,,,16,1
53107,1574,30,34,,,6,2
53108,558,225,6,,,16,2
53109,3366,19,39,,,16,2
53110,640,225,6,,,16,2
53111,26546,42,34,,,16,2
53112,3870,15,3,,,16,2
53113,2591,5,6,,,16,2
53114,186,3,6,,,16,1
53115,16546,4,6,,,6,2
53116,177,10,38,,,16,2
53117,326,4,6,,,6,2
53118,6686,66,6,,,16,1
53119,5196,10,38,,,6,2
53120,2014,29,6,,1,2,2
53121,5760,29,6,,,18,2
53122,1284,26,6,,,16,1
53123,26736,13,38,,1,18,2
53124,26657,30,34,,,16,2
53125,5665,10,38,,,16,2
53126,1005,35,6,,,16,2
53127,27307,66,6,,,16,2
53128,27308,5,6,,,16,2
53129,2880,21,34,,,16,2
53130,177,10,38,,,16,1
53131,190,11,122,,,16,1
53132,797,9,5,,,16,2
53133,27313,2,4,,,16,2
53134,27316,92,2,,,24,2
53135,27119,11,122,,,16,2
53136,606,29,6,,,16,1
53137,2591,5,6,,,16,1
53138,558,225,6,,,6,2
53139,9359,11,122,,,16,2
53140,640,225,6,,,16,1
53141,1034,8,5,,,16,2
53142,186,3,6,,,16,2
53143,3601,13,38,,1,2,1
53144,3031,225,6,,,6,2
53145,1595,5,6,,,16,1
53146,7198,9,5,,,16,2
53147,6686,66,6,,,16,2
53148,2482,223,2,,1,18,2
53149,5064,28,6,,,6,2
53150,640,225,6,,,16,2
53151,27034,157,2,,1,18,2
53152,1568,24,2,,4,24,2
53153,27192,92,2,,3,6,2
53154,26884,11,122,,,16,2
53155,26467,10,38,,,6,2
53156,177,10,38,,,16,2
53157,177,10,38,,,16,2
53158,27324,24,2,,,24,2
53159,27327,3,6,,1,18,2
53160,27328,3,6,,1,2,2
53161,27000,51,2,,,16,2
53162,27170,743,6,,,16,1
53163,4234,60,2,,,24,2
53164,26671,143,93,,3,6,2
53165,26646,9,5,,,6,2
53166,26605,4,6,,,16,2
53167,558,225,6,,,6,2
53168,27329,383,,,,6,2
53169,780,13,38,,,16,2
53170,2995,13,38,,1,2,2
53171,2396,26,6,,,6,2
53172,177,10,38,,,6,2
53173,27330,39,5,,,16,2
53174,5766,216,6,,,6,2
53175,27332,29,6,,,6,2
53176,20167,24,2,,2,12,2
53177,26469,5,6,,,6,2
53178,27333,444,2,,,6,2
53179,821,105,2,,1,18,2
53180,640,225,6,,,16,1
53181,5016,17,6,,1,2,2
53182,558,225,6,,,6,2
53183,7259,29,6,,,6,2
53184,26916,16,41,,1,18,2
53185,26915,982,2,,3,6,2
53186,558,225,6,,,6,2
53187,177,10,38,,,6,2
53188,3123,125,2,,,24,2
53189,26895,114,42,,3,6,2
53190,3311,75,6,,,16,2
53191,26476,9,5,,,16,2
53192,640,225,6,,,16,2
53193,2396,26,6,,,16,2
53194,5766,216,6,,,16,1
53195,1768,66,6,,,16,2
53196,5967,35,6,,,16,2
