angaben_passagiereId,personenId,angabenId,zielort,judenleibmaut,judenleibmaut_fl,judenleibmaut_s,judenleibmaut_d,bemerkungen,passagiereOrder
1380,16,6881,,,,,,,
1381,16,6886,,,,,,,
1382,16,6892,,,,,,,
1383,16,6893,,,,,,,
13731,5714,6896,,,,,,,
1385,16,6908,,,,,,,
13381,5714,33526,27,,,,,,
1387,3631,6910,,,,,,,
1388,16,6915,,,,,,,
1389,16,6923,,,,,,,
1390,16,6927,,,,,,,
1391,17,6930,,,,,,,
1392,672,6937,,,,,,,
1393,16,6939,,,,,,,
1394,17,6943,,,,,,,
13710,2825,6953,,,,,,,
1396,15,6964,3,,,,,,
1397,16,6966,3,,,,,,
1400,113,6968,,,,,,,
1399,113,6969,,,,,,,
1401,16,6977,,,,,,,
1402,554,6980,,,,,,,
1403,6596,6984,,,,,,,
1404,16,6986,,,,,,,
1405,15,6995,,,,,,,
1406,16,6996,,,,,,,
1408,113,6998,,,,,,,
1409,16,7000,,,,,,,
1410,6604,7002,3,,,,,,
1411,113,7004,,,,,,,
1412,17,7015,,,,,,,
1413,6628,7030,11,,,,,,
6993,19023,7030,11,,,,,,
1415,1906,7032,,,,,,,
1416,16,7040,,,,,,,
1417,788,7041,,,,,,,
1418,16,7044,3,,,,,,
1419,16,7033,,,,,,,
1420,6639,7058,,,,,,,
1421,16,7060,,,,,,,
1422,16,7065,,,,,,,
1423,16,7074,,,,,,,
1424,284,7075,,,,,,,
1425,16,7082,,,,,,,
1426,113,7090,,,,,,,
1427,16,7092,,,,,,,
4569,14484,23115,11,,,,,,
1429,6671,7105,,,,,,,
1430,6673,7107,,,,,,,
1431,16,7115,,,,,,,
4434,30,21294,,,,,,,
1433,16,7126,,,,,,,
1434,4012,7127,,,,,,,
1435,17,7128,,,,,,,
1436,16,7133,3,,,,,,
1437,17,7152,,,,,,,
6018,525,7154,1,,,,,,
1439,1927,7155,10,,,,,,
1441,6706,7165,27,,,,,,
1442,16,7173,,,,,,,
1443,1906,7176,,,,,,,
1444,16,7199,,,,,,,
1445,89,7207,89,,,,,,
1446,17,7208,,,,,,,
1447,17,7209,,,,,,,
1448,16,7214,10,,,,,,
1449,16,7221,3,,,,,,
1451,16,7228,,,,,,,
1452,16,7229,,,,,,,
1453,16,7231,,,,,,,
1454,5801,7233,,,,,,,
1455,89,7241,,,,,,,
1456,554,7244,,,,,,,
1457,6749,7246,27,,,,,,
1458,788,7248,10,,,,,,
1459,16,7255,,,,,,,
1460,16,7259,,,,,,,
1461,17,7266,,,,,,,
1462,16,7268,,,,,,,
1463,4134,7270,,,,,,,
1464,672,7272,,,,,,,
1465,1354,7273,,,,,,,
5065,880,21769,27,,,,,,
1468,16,7281,3,,,,,,
1469,3046,7282,,,,,,,
11584,6706,7290,,,,,,,
1471,16,7295,,,,,,,
1472,6771,7298,,,,,,,
1473,16,7299,,,,,,,
1474,113,7302,,,,,,,
1475,16,7304,3,,,,,,
4404,16,22420,148,,,,,,
1477,16,7311,,,,,,,
1478,3939,7312,,,,,,,
1479,17,7313,,,,,,,
1480,16,7314,,,,,,,
1481,6781,7318,,,,,,,
1482,16,7325,,,,,,,
1483,16,7326,3,,,,,,
1484,16,7331,,,,,,,
1485,16,7334,,,,,,,
1486,16,7335,,,,,,,
1487,17,7339,,,,,,,
1488,6793,7340,430,,,,,,
1489,1911,7345,,,,,,,
1491,6798,7352,27,,,,,,
1493,6806,7366,27,,,,,,
1494,16,7367,,,,,,,
1495,16,7369,,,,,,,
1496,16,7371,,,,,,,
1497,16,7395,,,,,,,
1498,16,7396,3,,,,,,
1500,16,7403,27,,,,,,
1501,3252,7411,,,,,,,
9691,284,45755,27,,,,,,
1503,16,7415,,,,,,,
1504,16,7416,,,,,,,
1505,15,7431,3,,,,,,
1506,1340,7432,89,,,,,,
13373,9528,7428,,,,,,,
1508,101,7439,,,,,,,
1509,6825,7440,27,,,,,,
1510,17,7441,,,,,,,
1511,16,7442,3,,,,,,
1512,284,7447,27,,,,,,
1513,16,7450,,,,,,,
1514,6829,7457,,,,,,,
1515,16,7463,,,,,,,
1516,16,7466,,,,,,,
1517,16,7467,,,,,,,
1518,554,7470,4,,,,,,
1519,16,7476,,,,,,,
1520,15,7480,,,,,,,
1521,284,7481,,,,,,,
1522,16,7491,,,,,,,
1523,16,7495,3,,,,,,
1524,30,7498,,,,,,,
1525,2846,7499,,,,,,,
1526,5588,7502,27,,,,,,
1527,16,7504,,,,,,,
1528,17,7507,,,,,,,
1529,16,7511,3,,,,,,
6019,525,7516,,,,,,,
1531,113,7517,10,,,,,,
1532,113,7518,3,,,,,,
1533,113,7523,3,,,,,,
1534,1906,7530,,,,,,,
1535,6875,7531,27,,,,,,
1536,15,7532,,,,,,,
1537,113,7537,3,,,,,,
1538,113,7542,3,,,,,,
1539,16,7544,3,,,,,,
1540,1354,7550,,,,,,,
1541,6889,7556,,,,,,,
1542,16,7561,,,,,,,
1543,41,7564,,,,,,,
1544,16,7565,,,,,,,
1545,16,7574,,,,,,,
1546,6899,7575,,,,,,,
1547,16,7576,3,,,,,,
1548,6903,7589,,,,,,,
1549,6904,7590,,,,,,,
1550,16,7596,3,,,,,,
1551,16,7599,,,,,,,
1552,16,7601,,,,,,,
1553,788,7603,,,,,,,
1554,4118,7604,,,,,,,
1555,788,7607,,,,,,,
1556,6929,7609,,,,,,,
1557,16,7610,,,,,,,
1558,16,7613,,,,,,,
1559,554,7614,,,,,,,
1560,17,7618,,,,,,,
1561,16,7619,,,,,,,
1562,17,7625,,,,,,,
1563,16,7630,,,,,,,
1564,16,7635,,,,,,,
1565,6949,7641,,,,,,,
1566,113,7646,3,,,,,,
1567,16,7647,,,,,,,
1568,16,7649,,,,,,,
1569,113,7653,3,,,,,,
1570,1587,7660,,,,,,,
1571,17,7672,,,,,,,
1572,113,7677,3,,,,,,
1573,16,7680,3,,,,,,
1574,16,7681,,,,,,,
1575,15,7685,27,,,,,,
1576,16,7686,3,,,,,,
1577,17,7691,,,,,,,
1578,284,7693,,,,,,,
1579,6991,7694,3,,,,,,
1580,16,7700,,,,,,,
1581,16,7701,,,,,,,
1582,16,7714,,,,,,,
1583,16,7715,,,,,,,
1584,16,7719,,,,,,,
1585,7008,7725,3,,,,,,
1586,16,7727,3,,,,,,
1587,17,7732,,,,,,,
1588,17,7737,,,,,,,
1589,17,7739,,,,,,,
1590,5118,7740,,,,,,,
1591,16,7742,,,,,,,
1592,16,7745,,,,,,,
1593,554,7746,,,,,,,
1594,16,7751,,,,,,,
1595,113,7760,,,,,,,
1598,16,7766,,,,,,,
1597,2846,7765,27,,,,,,
1599,5090,7769,3,,,,,,
1600,16,7783,,,,,,,
1601,113,7784,,,,,,,
1602,554,7785,,,,,,,
1603,113,7787,,,,,,,
1604,788,7793,3,,,,,,
1605,16,7797,,,,,,,
1606,16,7803,,,,,,,
1608,16,7812,3,,,,,,
1609,16,7821,,,,,,,
1610,113,7823,,,,,,,
1611,16,7825,,,,,,,
1612,554,7827,,,,,,,
1613,113,7828,3,,,,,,
1614,16,7831,,,,,,,
1615,1587,7837,,,,,,,
1616,16,7836,,,,,,,
1617,16,7841,3,,,,,,
1618,788,7852,,,,,,,
1619,16,7853,,,,,,,
1620,1382,7855,3,,,,,,
1622,7088,7860,3,1,1,4,,Herkunftsort: Passau.,
1623,7089,7860,3,1,3,,,Herkunftsort: Passau.,
1624,16,7863,3,,,,,,
1625,102,7865,,,,,,,
1626,1927,7866,3,,,,,,
1627,16,7868,,,,,,,
1628,16,7876,,,,,,,
1629,16,7879,,,,,,,
1630,16,7884,,,,,,,
1631,3631,7888,27,,,,,,
1632,16,7893,,,,,,,
1633,788,7895,,,,,,,
1634,788,7905,,,,,,,
1635,16,7909,,,,,,,
1636,16,7911,,,,,,,
1637,5889,7912,,,,,,,
1638,16,7922,,,,,,,
1639,16,7929,,,,,,,
1640,16,7934,27,,,,,,
1641,6639,7938,27,,,,,,
1642,7113,7941,27,,,,,,
1643,16,7953,,,,,,,
1644,17,7963,,,,,,,
1645,7140,7966,11,,,,,,
1646,16,7967,3,,,,,,
1647,30,7970,3,,,,,,
9690,17,45751,27,,,,,,
1649,16,7981,10,,,,,,
1650,5552,8006,,,,,,,
1651,4326,8007,3,,,,,,
1652,16,8010,,,,,,,
1653,16,8013,27,,,,,,
1654,16,8018,3,,,,,,
1655,17,8021,27,,,,,,
1656,16,8022,,,,,,,
1657,16,8033,,,,,,,
1658,412,8037,10,,,,,,
1659,16,8054,,,,,,,
1661,1927,8060,,,,,,,
1662,16,8063,,,,,,,
1663,1927,8062,3,,,,,,
1664,788,8067,,,,,,,
1665,7222,8066,112,,,,,,
1666,16,8069,,,,,,,
1667,17,8082,,,,,,,
1668,16,8089,,,,,,,
1669,7246,8101,3,,,,,,
1670,7252,8110,,,,,,,
1671,16,8113,,,,,,,
1672,16,8118,,,,,,,
1673,16,8123,10,,,,,,
1674,16,8124,,,,,,,
9689,16,45747,,,,,,,
1677,16,8130,,,,,,,
1678,16,8137,,,,,,,
1679,16,8152,27,,,,,,
1680,16,8157,,,,,,,
1681,788,8168,,,,,,,
4422,2846,9543,,,,,,,
1683,16,8171,27,,,,,,
1684,788,8180,3,,,,,,
1685,16,8182,,,,,,,
1686,7246,8188,29,,,,,,
1687,16,8196,10,,,,,,
1688,16,8201,,,,,,,
11585,6706,8225,,,,,,,
1690,7298,8226,,,,,,,
1691,16,8235,,,,,,,
1693,7299,8238,162,,,,,,
1694,16,8248,,,,,,,
1695,16,8254,,,,,,,
1696,17,8256,,,,,,,
1697,7313,8257,,,,,,,
1698,1587,8263,10,,,,,,
1699,3756,8266,112,,,,,,
1700,16,8269,10,,,,,,
1701,7320,8270,27,,,,,,
1702,4134,8280,,,,,,,
1703,7323,8284,,,,,,,
1704,1354,8294,,,,,,,
1705,15,8296,,,,,,,
1706,16,8307,,,,,,,
1707,17,8309,,,,,,,
1708,7333,8310,3,,,,,,
1709,16,8317,,,,,,,
1710,281,8335,,,,,,,
1711,15,8339,,,,,,,
1712,16,8341,,,,,,,
1713,17,8345,,,,,,,
1714,16,8351,,,,,,,
1715,4051,8353,,,,,,,
1716,15,8355,,,,,,,
1717,16,8365,,,,,,,
1718,102,8366,3,,,,,,
1719,788,8368,,,,,,,
1720,788,8374,,,,,,,
1721,7353,8378,264,,,,,,
1722,16,8382,,,,,,,
1723,1354,8392,,,,,,,
1724,16,8393,,,,,,,
1725,7375,8405,10,,,,,,
1726,852,8413,27,,,,,,
1727,284,8418,,,,,,,
1728,7385,8425,27,,,,,,
1729,7386,8425,27,,,,,,
1730,17,8433,,,,,,,
1731,1927,8442,,,,,,,
1732,16,8446,,,,,,,
1733,3933,8452,,,,,,,
1734,788,8456,,,,,,,
1735,7402,8465,27,,,,,,
1736,554,8466,27,,,,,,
1737,16,8477,,,,,,,
1738,788,8480,,,,,,,
1739,16,8482,,,,,,,
1740,7423,8485,27,,,,,,
1742,15,8510,,,,,,,
1743,16,8513,,,,,,,
1744,7430,8515,18,,,,,,
1745,16,8539,3,,,,,,
1746,788,8542,387,,,,,,
1747,16,8546,,,,,,,
1748,17,8566,,,,,,,
2926,411,10894,3,,,,,,
1750,1906,8569,,,,,,,
1751,16,8575,,,,,,,
1752,16,8578,,,,,,,
1753,7459,8583,27,,,,,,
1754,7460,8586,112,,,,,,
1755,16,8591,,,,,,,
1756,3631,8592,,,,,,,
1757,4326,8606,,,,,,,
1758,1911,8625,10,,,,,,
1759,16,8627,3,,,,,,
1761,3785,8645,112,,,,,,
7258,788,34959,,,,,,,
1763,16,8666,,,,,,,
1764,16,8690,10,,,,,,
1765,16,8697,,,,,,,
1766,3496,8700,148,,,,,,
1767,16,8705,,,,,,,
1769,4007,8707,,,,,,,
1770,554,8708,,,,,,,
1771,1874,8710,27,,,,,,
1772,17,8716,,,,,,,
1773,16,8720,27,,,,,,
1774,113,8725,89,,,,,,
7455,15,8728,27,,,,,,
1776,788,8736,27,,,,,,
1777,16,8747,112,,,,,,
13359,3673,32993,,1,9,,,,
1780,16,8774,,,,,,,
1781,17,8786,,,,,,,
1782,17,8801,,,,,,,
1783,16,8810,,,,,,,
1784,17,8820,,,,,,,
1787,7569,8849,11,,,,,,
1788,7570,8849,11,,,,,,
1789,7576,8853,27,,,,,,
1790,89,8855,3,,,,,,
1791,16,8857,,,,,,,
1792,7585,8861,27,,,,,,
1793,3630,8865,27,,,,,,
1794,7588,8866,27,,,,,,
1795,16,8877,,,,,,,
1796,16,8879,,,,,,,
1797,412,8889,,,,,,,
1798,16,8892,,,,,,,
1799,7593,8902,112,,,,,,
1800,16,8905,,,,,,,
1801,16,8907,,,,,,,
1802,16,8913,,,,,,,
1803,16,8926,,,,,,,
1804,16,8952,,,,,,,
1805,16,8959,,,,,,,
1806,16,8966,,,,,,,
1807,16,8967,,,,,,,
1808,1927,8968,,,,,,,
1809,16,8983,,,,,,,
1810,7621,8989,27,,,,,,
1811,7622,8989,27,,,,,,
1812,16,8994,,,,,,,
1813,5714,9003,,,,,,,
1814,16,9004,,,,,,,
1815,16,9015,,,,,,,
1816,5090,9019,18,,,,,,
1817,16,9023,,,,,,,
8153,5394,18984,,,,,,,
1819,7637,9028,27,,,,,,
1820,16,9035,,,,,,,
1821,17,9047,,,,,,,
1822,7650,9055,3,,,,,,
1823,16,9059,,,,,,,
1824,7658,9067,,,,,,,
1825,16,9093,,,,,,,
1861,554,9092,,,,,,,
1827,16,9103,,,,,,,
1828,16,9104,,,,,,,
6022,525,9122,,,,,,,
15547,16,76936,,,,,,,
1831,113,9129,27,,,,,,
1832,1997,9157,27,,,,,,
1833,412,9182,10,,,,,,
1834,17,9183,,,,,,,
1835,16,9184,3,,,,,,
1836,1906,9187,,,,,,,
1837,7733,9191,,,,,,,
1838,16,9198,,,,,,,
1839,17,9214,,,,,,,
1840,16,9220,,,,,,,
1841,7745,9224,27,,,,,,
1843,16,9252,3,,,,,,
1844,7751,9255,,,,,,,
1845,7755,9263,27,,,,,,
1846,788,9265,,,,,,,
1847,15,9286,3,,,,,,
1848,16,9293,,,,,,,
1849,7781,9296,27,,,,,,
1850,645,9325,3,,,,,,
1851,4334,9333,,,,,,,
1852,284,9353,,,,,,,
1853,7823,9362,,,,,,,
1854,7827,9373,27,,,,,,
1855,16,9379,,,,,,,
1856,7829,9383,,,,,,,
2858,7298,9384,,,,,,,
1858,7842,9391,175,,,,,,
1859,284,9399,,,,,,,
1860,554,9409,10,,,,,,
1862,16,9422,,,,,,,
1863,16,9423,,,,,,,
15548,16,76945,,,,,,,
1865,101,9448,,,,,,,
1866,7888,9452,3,,,,,,
1867,1954,9454,,,,,,,
1868,264,9456,27,,,,,,
1869,17,9461,,,,,,,
1870,7246,9464,3,,,,,,
1871,5090,9465,,,,,,,
1872,16,9466,4,,,,,,
1873,16,9471,,,,,,,
1874,16,9475,,,,,,,
1875,7900,9485,252,,,,,,
4602,15,16851,27,,,,,,
1877,16,9499,,,,,,,
1878,16,9512,,,,,,,
4446,2333,21298,27,,,,,,
1880,16,9520,,,,,,,
1881,7829,9521,3,,,,,,
1882,1911,9535,10,,,,,,
4423,2846,13425,,,,,,,
1884,16,9559,3,,,,,,
1885,17,9564,,,,,,,
1886,17,9565,,,,,,,
1887,2329,9571,,,,,,,
1888,7951,9580,,,,,,,
1889,7973,9600,3,,,,,,
1890,16,9604,,,,,,,
1891,16,9605,,,,,,,
1892,16,9606,,,,,,,
1893,7977,9619,3,,,,,,
1895,7985,9632,,,,,,,
1896,16,9633,,,,,,,
1897,1911,9654,,,,,,,
1898,16,9657,,,,,,,
1899,4118,9664,,,,,,,
1900,16,9671,,,,,,,
1901,8006,9673,,,,,,,
1902,8007,9673,,,,,,,
1903,8008,9673,,,,,,,
1904,1651,9675,3,,,,,,
1906,3417,9685,27,,,,,,
1907,1906,9686,,,,,,,
1908,16,9692,,,,,,,
1909,8024,9703,,,,,,,
1910,16,9717,,,,,,,
1911,8032,9721,27,,,,,,
1912,8034,9725,27,,,,,,
1913,1927,9761,,,,,,,
1914,3417,9774,27,,,,,,
1915,3417,9781,,,,,,,
1916,17,9788,,,,,,,
1917,16,9789,148,,,,,,
1918,16,9794,,,,,,,
1919,788,9797,,,,,,,
1920,16,9818,3,,,,,,
1921,113,9823,,,,,,,
1922,1587,9824,,,,,,,
1923,15,9831,,,,,,,
1924,554,9833,,,,,,,
1925,8082,9834,,,,,,,
1926,8083,9834,,,,,,,
1927,8084,9836,,,,,,,
1928,8085,9841,27,,,,,,
1929,8086,9841,27,,,,,,
1930,412,9846,,,,,,,
1931,16,9847,,,,,,,
1932,16,9852,,,,,,,
1934,16,9869,,,,,,,
1935,16,9875,,,,,,,
1936,7246,9882,,,,,,,
1937,16,9883,,,,,,,
1938,8114,9885,,,,,,,
1939,17,9890,27,,,,,,
1940,284,9909,10,,,,,,
1941,1372,9915,,,,,,,
1942,264,9916,3,,,,,,
1943,4007,9937,,,,,,,
1944,16,9938,,,,,,,
1945,17,9942,,,,,,,
1946,4026,9944,3,,,,,,
3953,554,10303,,,,,,,
1948,1874,9979,,,,,,,
1949,7829,9983,,,,,,,
1950,17,9990,,,,,,,
1951,412,10000,,,,,,,
1952,30,10002,,,,,,,
1953,3046,10009,,,,,,,
1954,672,10010,,,,,,,
1955,16,10015,,,,,,,
1956,16,10017,,,,,,,
1957,16,10019,,,,,,,
1958,16,10022,3,,,,,,
1959,16,10025,3,,,,,,
5106,411,25437,3,,,,,,
3396,89,17126,,,,,,,
1962,8215,10047,,,,,,,
1963,16,10059,,,,,,,
2859,7298,10061,3,,,,,,
1965,1906,10063,,,,,,,
1966,16,10074,,,,,,,
1967,16,10080,,,,,,,
1968,7298,10098,,,,,,,
1969,4326,10103,,,,,,,
1970,4738,10108,27,,,,,,
1971,16,10114,3,,,,,,
1972,16,10122,,,,,,,
1973,16,10123,,,,,,,
1974,3417,10124,,,,,,,
1975,5714,10128,,,,,,,
1976,8250,10134,10,,,,,,
1977,16,10136,,,,,,,
1978,1382,10143,3,,,,,,
1979,8250,10156,,,,,,,
1980,6798,10157,27,,,,,,
1981,16,10164,,,,,,,
1982,645,10165,193,,,,,,
15787,7261,10166,3,,,,,,
1984,16,10171,,,,,,,
1985,414,10180,3,,,,,,
1986,8268,10181,3,,,,,,
1987,2877,10182,,,,,,,
1988,16,10190,,,,,,,
1989,604,10196,222,,,,,,
1990,414,10210,3,,,,,,
1991,8310,10213,112,,,,,,
1992,8311,10218,3,,,,,,
1993,414,10223,,,,,,,
1994,16,10226,,,,,,,
2061,8497,10445,,,,,,,
1996,8314,10234,148,,,,,,
1997,16,10240,,,,,,,
1999,16,10245,,,,,,,
2000,604,10247,27,,,,,,
2001,1906,10251,,,,,,,
2002,16,10256,,,,,,,
2003,16,10257,,,,,,,
2004,3631,10261,,,,,,,
2005,16,10273,,,,,,,
2006,17,10274,,,,,,,
2909,16,14885,,,,,,,
2008,113,10282,27,,,,,,
2009,17,10283,27,,,,,,
2010,8331,10287,27,,,,,,
2011,16,10288,,,,,,,
2012,3631,10299,,,,,,,
3954,554,10378,,,,,,,
2014,5118,10308,27,,,,,,
2015,5588,10309,27,,,,,,
2016,604,10318,27,,,,,,
2017,5714,10321,27,,,,,,
2018,604,10324,,,,,,,
2019,414,10325,,,,,,,
2020,102,10329,,,,,,,
2021,2329,10331,,,,,,,
2022,943,10336,3,,,,,,
2023,113,10341,,,,,,,
2024,16,10345,,,,,,,
2025,909,10346,,,,,,,
9733,16,45935,3,,,,,,
2027,16,10351,,,,,,,
2028,5317,10362,,,,,,,
2029,8402,10363,,,,,,,
2030,16,10368,,,,,,,
4523,284,11652,,,,,,,
2032,15,10373,27,,,,,,
2033,3496,10376,148,,,,,,
3955,554,14225,,,,,,,
2035,264,10389,3,,,,,,
2036,414,10413,3,,,,,,
2037,101,10414,,,,,,,
2038,15,10416,,,,,,,
2039,16,10420,,,,,,,
2040,16,10421,,,,,,,
2041,414,10426,,,,,,,
2042,8452,10438,3,,,,,,
2043,16,10439,,,,,,,
2044,8456,10454,27,,,,,,
2046,8094,10458,3,,,,,,
2047,16,10466,,,,,,,
2049,17,10507,,,,,,,
2050,16,10509,,,,,,,
2051,16,10510,27,,,,,,
2052,414,10515,,,,,,,
2053,8483,10521,,,,,,,
2054,8484,10522,,,,,,,
2055,407,10526,27,,,,,,
2056,16,10528,,,,,,,
15594,28891,10529,,,,,,,
10626,3496,23662,148,,,,,8 Familien,
8646,15442,10541,27,,,,,,
2062,1906,10555,27,,,,,,
2063,16,10565,,,,,,,
2064,30,10566,,,,,,,
2065,16,10568,,,,,,,
2066,8545,10576,12,,,,,,
2067,8546,10577,148,,,,,,
2068,8547,10577,148,,,,,,
2069,412,10579,,,,,,,
2070,8550,10580,27,,,,,,
2071,909,10582,27,,,,,,
9678,22930,45720,3,,,,,,
2073,16,10593,3,,,,,,
2074,909,10594,,,,,,,
2075,16,10625,,,,,,,
2076,554,10630,,,,,,,
2077,672,10640,,,,,,,
2078,8609,10644,27,,,,,,
2079,16,10650,,,,,,,
15596,284,10669,,,,,,,
2081,1036,10674,,,,,,,
2083,788,10675,10,,,,,,
2084,17,10676,27,,,,,,
2085,3569,10678,,,,,,,
2086,16,10680,,,,,,,
2087,16,10685,,,,,,,
2088,16,10694,,,,,,,
2089,414,10696,,,,,,,
2090,16,10716,,,,,,,
2091,17,10721,,,,,,,
2092,8663,10722,,,,,,,
2093,16,10730,3,,,,,,
2094,554,10753,,,,,,,
2095,414,10755,,,,,,,
2096,8682,10760,3,,,,,,
2097,16,10765,,,,,,,
2098,788,10779,,,,,,,
2100,3631,10787,3,,,,,,
2101,16,10790,3,,,,,,
2102,414,10794,,,,,,,
2103,16,10818,3,,,,,,
2104,2877,10826,,,,,,,
2105,16,10834,3,,,,,,
15958,17,79224,,,,,,,
2108,16,10840,148,,,,,,
2109,3046,10848,,,,,,,
2110,7298,10859,,,,,,,
2111,16,10874,,,,,,,
2112,16,10881,,,,,,,
2113,8731,10892,,,,,,,
2927,2105,14929,10,,,,,,
2115,16,10899,,,,,,,
2116,113,10901,,,,,,,
2117,15,10905,,,,,,,
2118,2110,10913,,,,,,,
2119,554,10923,,,,,,,
2120,16,10937,,,,,,,
2121,672,10943,,,,,,,
2122,5691,10944,,,,,,,
2123,15,10951,3,,,,,,
2124,113,10963,3,,,,,,
2125,8801,10965,,,,,,,
2126,1927,10967,3,,,,,,
2127,672,10971,,,,,,,
2128,16,10978,,,,,,,
2129,113,10979,,,,,,,
4547,14463,23035,,,,,,,
2131,8827,11003,27,,,,,,
2132,8828,11003,27,,,,,,
2133,414,11031,,,,,,,
9688,20448,45746,216,,,,,,
2135,8859,11033,3,,,,,,
2136,16,11040,3,,,,,,
2137,101,11042,,,,,,,
2138,604,11059,27,,,,,,
2139,16,11061,,,,,,,
2140,16,11067,,,,,,,
2143,113,11082,,,,,,,
2144,8919,11088,,,,,,,
2145,113,11090,3,,,,,,
2146,8925,11095,,,,,,,
2147,8932,11103,4,,,,,,
2148,16,11108,3,,,,,,
2149,16,11113,3,,,,,,
2150,1840,11115,148,,,,,,
2151,16,11118,,,,,,,
2152,16,11128,3,,,,,,
2153,16,11129,,,,,,,
2154,16,11137,3,,,,,,
2155,16,11138,,,,,,,
2156,15,11141,,,,,,,
2157,909,11150,,,,,,,
2158,414,11152,27,,,,,,
2159,16,11160,,,,,,,
2160,30,11164,3,,,,,,
2161,16,11166,3,,,,,,
2162,16,11167,,,,,,,
2163,4738,11168,3,,,,,,
2164,414,11174,27,,,,,,
2165,1354,11182,,,,,,,
2166,113,11184,3,,,,,,
2167,16,11191,112,,,,,,
2168,414,11194,,,,,,,
2169,3046,11210,3,,,,,,
2170,102,11211,,,,,,,
2171,1382,11212,,,,,,,
2172,16,11214,,,,,,,
2173,414,11216,,,,,,,
2174,16,11224,,,,,,,
2175,101,11225,,,,,,,
2176,16,11229,,,,,,,
2177,16,11230,27,,,,,,
2178,16,11231,3,,,,,,
2179,1906,11234,,,,,,,
2180,3496,11237,148,,,,,,
2181,1354,11239,,,,,,,
2182,16,11243,3,,,,,,
2183,16,11246,10,,,,,,
2184,16,11250,,,,,,,
2185,5952,11255,,,,,,,
2186,1354,11257,,,,,,,
2187,16,11288,,,,,,,
2188,554,11291,,,,,,,
2189,16,11293,,,,,,,
9687,16,45739,3,,,,,,
2191,30,11310,3,,,,,,
2192,16,11322,3,,,,,,
2193,16,11327,27,,,,,,
9751,2137,11336,,,,,,,
2195,3631,11348,,,,,,,
2196,1927,11349,,,,,,,
2197,17,11356,,,,,,,
2198,6527,11368,,,,,,,
2199,672,11381,,,,,,,
2200,4118,11393,,,,,,,
2201,1927,11396,,,,,,,
2202,16,11408,,,,,,,
2203,16,11421,,,,,,,
2204,7298,11440,,,,,,,
2205,16,11442,65,,,,,,
2206,16,11446,,,,,,,
2208,9112,11452,27,,,,,,
2209,17,11474,,,,,,,
2210,788,11479,,,,,,,
2211,909,11482,27,,,,,,
2212,16,11500,,,,,,,
2213,9150,11507,,,,,,,
2214,16,11544,,,,,,,
2216,15,11553,3,,,,,,
2217,2329,11580,,,,,,,
2218,284,11581,,,,,,,
2219,15,11595,3,,,,,,
2220,17,11598,,,,,,,
2221,17,11602,,,,,,,
2222,407,11601,27,,,,,,
2223,414,11605,3,,,,,,
2225,788,11614,,,,,,,
2226,9034,11632,11,,,,,,
2227,6428,11632,11,,,,,,
2228,15,11634,,,,,,,
2229,554,11643,,,,,,,
2230,16,11646,,,,,,,
2231,554,11647,,,,,,,
4524,284,11801,,,,,,,
2233,16,11655,,,,,,,
2234,2329,11658,27,,,,,,
2235,554,11661,3,,,,,,
10624,3496,15100,148,,,,,6 Familien,
2238,9255,11665,3,,,,,,
2240,16,11670,27,,,,,,
2241,9261,11672,11,,,,,,
2242,9262,11672,11,,,,,,
2243,9263,11672,11,,,,,,
2244,16,11675,,,,,,,
2245,9280,11692,148,,,,,,
2246,16,11695,27,,,,,,
2247,9293,11709,27,,,,,,
2248,16,11715,,,,,,,
2249,554,11728,,,,,,,
2250,9306,11731,,,,,,,
2251,554,11732,,,,,,,
2252,15,11733,,,,,,,
2253,16,11736,27,,,,,,
2254,4007,11739,3,,,,,,
2255,788,11747,,,,,,,
2256,414,11753,,,,,,,
2257,16,11756,,,,,,,
2258,9344,11767,,,,,,,
2259,554,11770,,,,,,,
2260,16,11773,148,,,,,,
2261,9346,11774,27,,,,,,
2262,16,11777,,,,,,,
2263,16,11784,,,,,,,
2264,16,11788,,,,,,,
2265,412,11789,,,,,,,
2266,17,11800,,,,,,,
4525,284,14483,27,,,,,,
2268,3496,11817,148,,,,,,
2269,7585,11821,3,,,,,,
2270,16,11822,148,,,,,,
2271,909,11830,,,,,,,
2272,16,11845,,,,,,,
2273,5423,11846,,,,,,,
2274,9387,11848,27,,,,,,
2275,4026,11849,3,,,,,,
2276,17,11860,,,,,,,
2277,7254,11866,11,,,,,,
2279,9394,11877,319,,,,,,
2280,17,11878,,,,,,,
2281,5972,11879,3,,,,,,
2282,16,11887,27,,,,,,
2283,113,11897,3,,,,,,
2284,113,11899,,,,,,,
2285,113,11900,,,,,,,
2286,909,11904,,,,,,,
2287,16,11907,27,,,,,,
2288,909,11908,,,,,,,
2289,9420,11909,27,,,,,,
2290,113,11916,,,,,,,
2291,113,11919,,,,,,,
2292,16,11922,,,,,,,
2293,414,11928,,,,,,,
2294,16,11934,,,,,,,
2295,113,11939,,,,,,,
2296,113,11950,3,,,,,,
2297,113,11952,,,,,,,
2298,17,11960,,,,,,,
2301,16,11966,3,,,,,,
2303,9449,11974,27,,,,,,
2304,16,11981,,,,,,,
2305,16,11983,,,,,,,
