person_verknuepftId,personenId1,personenId2
7650,24891,24691
16823,21447,20124
16767,9751,8172
7654,24904,706
7655,24904,2645
7656,24904,4022
7657,24904,24102
16187,39346,5429
7659,24907,24506
7660,24909,19262
7666,24912,9784
7668,24917,24415
7671,6817,5932
7672,6817,7935
7673,6817,2449
7674,6817,9986
16705,3498,17986
16708,10741,26275
7677,24944,24559
7678,24949,16172
16220,9304,6638
7681,24963,18557
7685,24977,189
15283,39043,6890
7694,24990,6358
7695,24991,24504
7699,24997,24996
7701,24999,10378
7702,25002,24671
7705,25014,855
8528,26770,26467
7708,25030,24421
7709,25030,24646
7710,25032,11214
16832,1878,4640
16831,1878,12274
7721,25052,1946
7722,25056,24582
15868,7275,10267
15866,1763,32924
15865,1763,31949
7726,25065,24731
15848,39317,1576
7728,25081,24939
8516,9865,2946
7730,8663,24519
7732,25110,24634
9864,29137,22386
9863,29136,140
9862,29135,3108
7740,25131,3237
7744,25142,24825
7745,25144,24457
16133,12492,32703
16132,12492,21533
16131,7851,34178
16130,7851,32703
16110,27666,26494
7756,25190,1349
7757,25197,18929
7758,25197,20636
7759,25197,24193
7760,20589,3671
7761,25201,22892
7762,25201,18973
7764,25205,15509
7765,25205,18526
7766,25210,1217
7767,25210,1183
7768,25212,5518
7769,25213,15088
7770,25213,11584
7771,25213,14845
7772,25213,17251
7773,25213,23198
7774,25215,2875
15017,10832,31763
7776,25220,8212
7777,25227,23526
7784,9800,17569
7785,25235,18170
7786,25235,21345
7787,25239,14897
7788,25240,19193
7789,25242,23583
7790,25242,14363
7791,25242,9162
7792,25243,22168
7793,4523,17795
7794,25246,16296
7795,25248,2991
7796,25248,4437
7797,25250,16758
7798,25252,12142
7799,25255,23056
7800,25255,20075
7801,25256,20803
7802,25256,21049
7803,25257,18014
7804,25257,23904
7805,25257,22549
7806,25259,23930
15491,39172,31304
15492,39172,28628
15490,39172,9769
7810,318,8042
7811,4578,3360
7812,25265,4124
7813,25270,6412
7814,25272,20746
11824,32205,26661
11822,32185,27749
7817,25276,1853
7818,25276,19916
7819,25276,25256
7820,25276,20803
7821,25276,21049
7823,25281,1907
7824,25281,16839
7825,25281,23388
7826,25283,12974
12131,27005,26708
8209,26075,10016
8208,26074,2128
7830,8422,653
7831,8422,11243
7832,8422,7633
7833,7633,653
7834,7633,11243
7835,653,11243
7836,25294,9192
7837,25294,11329
7838,25295,12948
7839,25295,23852
7840,25295,4071
7841,25312,20575
7842,25312,15856
7844,25321,7700
7852,25358,7269
16104,17954,7797
7854,25358,9171
16100,24695,39330
7857,25360,25335
15851,7167,8046
7862,25378,24086
16996,18442,31380
7866,25406,24629
7867,25415,23549
15060,7433,18329
16023,2148,217
16022,10855,3311
7878,25436,24082
7879,25436,24586
16021,10855,2148
16019,21873,10855
7882,25437,8029
7883,25437,20598
7884,25437,21846
7885,25437,15557
7886,25437,17363
7887,25441,25440
7888,25447,24894
7890,25460,5246
7891,25461,12021
7892,25461,7469
7893,25464,16969
7894,25465,23704
7895,25465,23375
7896,25469,3722
7897,25469,15395
7898,25469,12241
7899,25470,3744
7900,25470,15462
7901,25471,4454
16018,21873,3311
16017,21873,2148
15990,25475,24082
7906,25475,24586
7907,25475,25436
16016,21873,217
15991,4380,16450
7910,25477,1005
7911,25477,1837
7912,25477,3095
7913,25477,6114
7914,25477,7958
7915,25477,10852
16147,39338,21694
7917,25477,1093
7918,25477,9798
7919,25477,12759
7920,25477,13132
7921,25477,4640
7922,25477,6660
7923,25477,23715
7924,25477,20770
7925,25479,24693
16749,34456,8609
7927,25485,23246
9378,28315,27070
16835,12274,4640
16834,1878,23715
16833,1878,6660
16830,39648,28037
7934,25499,24893
7935,25505,20097
7936,25505,24839
7937,6993,387
7938,25528,3772
7939,25528,15733
7940,25540,24908
16809,21637,7496
8529,26774,9888
7947,25571,14341
7948,25573,13730
7949,3906,6632
7952,17873,22913
7953,17873,2276
7962,25594,7208
7963,25601,9760
7964,25602,25128
7965,25608,25092
16136,21533,32703
16135,21533,26217
16527,39596,611
7984,25643,24462
17097,39909,39828
7991,25666,24918
7992,25669,6922
17098,39912,25313
16942,3553,10837
16941,38194,18069
16940,38194,10837
7999,25689,25316
8000,25698,25000
8002,25706,22014
8003,25706,15954
8004,25706,250
8005,25706,1944
8006,25706,3306
8007,25715,24445
16075,17811,29198
16074,37984,34899
8010,25721,25307
8011,25725,7503
8012,25725,16855
16158,27681,17114
16157,27681,13892
8016,25730,25648
17115,4634,495
8018,25731,24506
8019,25731,24907
8020,25737,3960
8027,25740,24826
8029,25743,1354
8032,25751,1185
8033,25752,7084
8034,25755,1958
8036,25769,18176
8037,25769,13248
8038,25365,24453
8042,25776,24427
8043,25778,10276
8044,25778,9189
8045,25778,17460
8046,25778,14841
8047,25782,1642
8049,25790,24205
8050,25790,8038
8052,25792,25789
8053,25793,25143
8055,25796,25053
8058,25799,24467
8059,25800,24597
8060,25805,25060
8068,25824,23994
16627,39696,31220
8070,25827,19142
8071,25830,2361
14810,38824,38506
8073,25837,23878
8074,25838,15643
8075,25839,19204
8076,25846,1902
8077,25848,25570
8087,25858,2436
8088,25864,1688
8089,25865,17270
8092,25873,24612
8094,25877,24693
8095,25877,25479
8097,25883,23010
8100,25886,2148
8101,25886,3311
8102,25886,10855
8103,25886,21873
8104,25886,5935
8105,25888,18664
8106,25888,20821
8107,25888,21500
8108,25891,15455
8109,21017,602
14617,38654,9442
8111,25898,7752
8112,25898,5796
8113,25898,19326
8114,25904,22942
8115,25904,16568
8119,25907,23988
8120,25910,19354
8121,25911,6050
8122,25912,2043
8123,25915,7021
8124,25921,19163
8125,25921,1491
8126,25921,1011
14880,38853,30371
8128,25927,9068
8129,25928,23745
8130,25929,22261
8131,25930,25262
8132,25932,19319
8133,25932,15383
8134,25932,15887
8135,25933,19655
8136,25933,2513
8137,25933,10948
8138,25933,10198
8139,25938,24892
8140,25941,24514
8141,25948,21007
8142,1830,7661
8143,1830,12951
8144,25954,25280
8145,25958,22573
8146,25960,8126
8147,25960,17051
8148,25961,24744
8149,25963,14114
8150,25964,9477
8151,25965,23823
8152,25966,19428
8153,25966,13610
8154,25977,17886
8155,25978,1889
8156,25978,477
8157,25979,23741
8158,25980,25855
8162,25989,25962
8163,25990,24947
8166,26010,25712
8170,26012,25808
8177,26032,3597
8180,26034,24611
9377,28313,26615
9376,28313,26854
8183,26038,24409
8184,26042,20920
8185,26043,18492
8186,26043,16671
8187,26043,13894
8188,26043,19547
8189,26043,19656
8190,26043,20852
8191,26043,16593
8192,26043,24113
8193,26043,13372
8194,26047,12802
8195,26048,12436
8196,26048,19320
8197,26048,4731
8198,26048,2530
8199,26048,5561
8200,26048,783
8201,26048,2562
8202,26048,24017
8204,26056,22851
8205,23570,109
8206,26060,9790
8207,26061,23434
8210,26079,20162
8211,26079,1757
8212,26079,362
8213,26079,1176
8214,26080,4549
8215,26080,12822
14863,1714,26080
8217,26080,21738
8218,26080,10825
8219,26080,12003
8220,26080,299
14862,1714,37188
8223,26086,14739
8224,26086,23066
8225,26089,4473
8227,26097,21978
8228,26097,25810
8229,23055,18147
8230,26101,26078
8233,26108,13663
8234,26110,18553
8235,26118,23410
8236,26118,22685
8237,26119,24059
8238,26119,16670
8240,26124,1458
8241,26124,13850
8242,26124,1647
8243,26124,19859
8244,26124,6065
8245,26131,24267
8247,26138,26118
8248,26138,23410
8249,26138,22685
8250,26140,8054
8251,26140,3050
9968,20227,18540
9967,20227,17889
8254,26151,21185
8255,26151,10170
8256,26151,24095
8257,26151,12250
8260,26157,14784
8261,26157,10033
8262,26157,3534
8263,26157,14464
8264,26157,21269
8265,26157,820
8266,26157,2563
16165,13330,11164
8268,26159,3996
8269,26159,9878
14353,31060,20562
14352,31060,26826
8272,26168,15042
8273,26170,2552
8274,26171,6060
8275,26171,11313
8276,26172,7592
8277,26172,16936
8278,26177,10230
8279,26180,7208
8280,26180,25594
8283,9131,5497
8284,26186,350
8285,26186,9619
8286,26187,7837
8288,26195,4375
8289,26202,21622
8290,26204,22218
8291,26208,23821
8292,26208,21654
8293,26210,20722
8294,26210,20722
8295,26210,16126
8296,26212,2060
8297,26212,3178
8298,26212,11167
8299,26214,8836
8300,26214,3259
8301,26217,12492
8308,26231,4868
8309,26231,12119
8310,26231,15609
15907,35340,4868
8312,26235,8139
8313,26235,14649
8314,4004,3079
8315,4004,3905
8316,20434,3079
8317,20434,3905
8318,3079,3905
8319,6680,3247
8320,26244,14929
8321,26245,19183
8322,26245,14069
8323,26245,21779
8324,26245,1284
8325,26245,4311
8326,26249,9784
8327,26249,24912
8328,26251,35
8329,26251,2212
8330,26265,20551
8331,26265,2402
8332,26268,9661
8333,26268,3827
8334,26268,21551
8335,26268,13069
8336,26269,5750
8337,26269,9854
8338,26282,6688
8339,26282,3574
8340,26283,12048
8341,26284,11602
9542,26284,2686
9543,28536,595
8344,26285,25801
8345,26287,6060
8346,26287,11313
8347,26287,26171
15831,11018,13047
8349,26301,5270
8350,26301,12731
8351,26303,2699
8352,26303,11511
8353,26303,20944
8354,26305,13521
8355,26307,5342
8356,26307,21623
8358,26308,15397
16522,28407,27787
8361,26315,19468
8362,26315,12680
8363,26316,5572
8364,26316,24294
8365,26318,14503
8366,26321,4295
8367,26321,6946
8368,26321,7742
16544,9840,3595
8370,26323,1080
8371,26323,570
8372,26326,14237
8373,26329,19778
8374,26331,10056
8376,26337,7004
8377,26337,22863
8378,26337,5738
8379,26337,22402
8380,26337,9476
8381,26337,22575
8382,26337,1190
8384,26337,11978
8388,26345,9324
16103,17954,1535
8390,26348,22524
8391,26351,7333
8393,11417,21217
8394,26360,17997
8395,26360,15993
8396,26361,23216
8397,26362,9682
8398,26363,7878
8399,26363,10827
8400,26363,18053
8401,26366,8794
8402,26366,11389
10174,19835,10722
10176,19835,29471
10175,19835,27170
8406,4314,5075
8407,26370,4870
8408,26370,12757
8409,26370,6923
8410,26370,8640
8411,26370,10062
8412,26370,3204
8413,26374,21024
8414,26380,22363
8415,26383,2926
9633,28713,13965
8417,3797,10122
15761,23839,32399
8419,26401,1001
8423,26403,23432
9002,7289,22106
8424,26407,22059
14355,38412,20979
12157,12435,8652
12156,12435,4514
12154,4514,8652
8431,26420,722
8432,26420,1599
8433,26420,20111
8434,26430,3248
8435,26432,1556
8436,26435,26378
8437,26440,4778
8438,26440,9425
8439,26440,2919
8440,26440,12554
8441,26440,23651
8442,26440,104
8443,26440,6363
8444,26443,9165
8445,26443,2627
8446,26444,18186
8447,26444,8879
8448,26444,7818
8449,26444,8572
8450,26445,13318
8451,26445,4784
8452,26445,22503
8453,26445,18115
8454,26445,15471
8455,26450,11923
8456,26451,3801
8457,26451,5604
8458,26456,356
8459,26479,11466
8460,26479,12693
8461,26485,19037
8462,26488,12324
8463,26488,3101
8464,26505,978
8466,26518,22845
8467,26523,6042
8468,26523,21166
8469,26525,26439
8470,26534,12890
17089,36691,32368
8472,26403,1816
8473,26564,13721
8474,26564,2613
8475,26564,26509
8476,26565,13426
8477,26568,14436
8478,26568,660
8479,26575,7235
8480,23832,12829
8481,12829,23832
16867,33132,35933
8483,26578,18758
16875,1722,14199
16874,27679,31247
8486,26578,26199
16866,33132,34264
16865,26199,1913
16864,39750,24787
16863,18758,26199
8491,26579,5954
8492,26563,16887
8493,26592,21007
8494,26602,3806
8495,26608,3819
8496,26608,8677
8497,26608,14672
8498,26608,1155
8499,26611,2710
8500,26615,25011
9707,28894,2359
8502,26642,13479
8504,26649,12880
8505,26650,2686
8506,26655,3278
8507,26660,3293
8508,26664,21463
8509,26678,26629
8510,26679,19342
8511,26684,26563
8512,26686,5128
8513,26686,6488
8514,26691,19690
8515,11145,9592
8518,26708,6857
8519,26708,13935
8520,26709,16361
8521,26709,1203
15852,19120,19314
8523,26715,6176
8525,26733,26731
9457,12804,8567
8527,26750,13652
8532,26780,382
8533,26780,2828
8534,26781,26691
8535,26784,5996
8536,26787,26755
12547,34135,8116
8538,26796,3636
8539,26796,5638
8540,26798,26504
8541,26814,1355
8542,26814,758
8543,26821,9604
8545,26828,21126
8546,26832,26799
8547,26833,1454
8548,26833,18132
8549,26839,4000
8550,948,10700
8551,948,4527
8552,948,11934
8553,26856,4347
8554,26860,26111
8556,5422,8200
8557,26871,21527
8558,26547,13127
8559,26547,22992
8560,26879,14285
8561,26882,25905
8562,26882,4669
8563,26882,14309
8564,26882,2957
8565,26882,3552
8566,26884,2221
8567,26885,1545
8568,26885,13763
8569,26885,3604
8570,26888,22177
8571,26888,10077
8572,26888,11156
8573,26888,2672
8574,26888,12824
8575,26888,5619
8576,26891,15225
8577,26895,8906
8578,26895,1935
8579,26896,3584
8580,26898,14213
8581,26900,3123
8582,26905,26531
8583,26907,14380
8584,26910,19808
8585,26910,11664
8586,703,19808
16205,8324,9841
8588,26922,26618
8589,26928,21692
8590,26928,1218
8591,26928,26372
8592,26930,1737
8593,26930,15773
8594,26934,3340
8595,26937,2745
16252,30878,26604
8597,26948,26675
8598,26950,10224
8599,26950,18509
8600,26964,6100
8601,26973,20047
8602,26980,26976
8603,26983,3896
8604,26984,26682
8605,26987,11238
8606,26988,4166
8607,26991,9124
8608,26992,6779
8609,26992,4168
8610,26992,13923
8611,26992,26722
8612,26993,26801
8613,26999,1646
8614,27001,2682
8615,27002,1737
8616,27002,15773
8617,27002,26930
8618,27023,5767
8619,27030,1355
8620,27030,26814
8621,27030,11607
8622,27031,2981
8623,27031,3344
8624,27031,5934
8625,27032,6643
8626,27033,719
8627,27033,25746
8628,27033,26058
8630,27036,24137
8631,27036,23023
8632,27039,3137
8633,27039,3954
16082,39327,13047
8635,27041,3891
8636,27041,3971
8637,27041,15671
16080,7237,5185
8639,27044,17962
8640,27044,11040
9472,28440,23445
8642,27050,4601
8643,27050,6077
8644,27050,8219
8645,27062,15608
8646,27062,2372
8647,27065,17007
8651,27083,217
8652,27086,26657
8653,27088,12213
8654,27091,14348
8655,27091,20403
8656,27091,18438
8657,27091,715
8658,27091,912
8659,27091,3364
8660,27091,18794
8661,27093,3911
8662,27093,21545
8663,27095,6339
8664,27106,15917
8665,27106,656
8666,27107,26713
8667,27109,2899
8668,27109,1630
8669,27109,12417
8670,27109,2738
8671,27113,19445
8672,27113,23489
8673,27113,10144
8674,27116,5989
8675,27116,8671
8676,27116,15231
8677,27119,179
8678,27119,11992
8679,27119,26515
8680,27121,9310
8681,27126,10182
8682,27134,10735
8683,27134,1336
8684,27134,2234
8685,27134,9943
8686,27134,27134
8687,27134,2040
8688,27134,10022
8689,27134,5941
15839,38133,35177
8691,27139,5611
8692,27139,16946
8693,27140,6271
15253,37289,34439
8695,27142,26531
8696,27142,26905
8697,27144,26986
8698,27149,11928
8699,27154,5761
8700,27155,86
8701,27163,3311
8702,27169,13878
11467,31380,3655
8705,27172,1089
8706,27172,1338
8707,27172,5507
8708,27172,9151
8709,27172,16409
8710,27179,14994
8711,27182,25887
8712,27185,4753
8713,27186,2826
8714,27188,26687
8715,27188,26948
8716,27188,26675
8717,27189,19676
8718,27189,14691
8719,27195,6807
8720,27195,12438
8721,27203,22583
8722,27204,5965
8723,27204,23758
8724,27220,2836
8725,27220,3040
8726,27220,4560
8727,27220,5583
8728,27220,6047
8729,27220,7608
8730,27220,10329
8731,27220,15459
8732,27220,5470
8733,27223,2850
8734,27223,13444
9031,27749,22651
8736,27237,11
8737,27238,26546
8738,27239,26637
8739,27239,27024
17032,1657,5183
8741,27250,6414
8742,27251,13422
8743,27251,1312
8744,27251,7069
8745,27251,
8746,27253,7270
8747,27256,27223
8748,27258,26511
8749,27263,6583
8750,27263,22715
8751,27274,8069
8752,27274,12949
8753,27274,14260
8754,27278,20601
16199,3238,8197
16198,7006,8197
8759,27287,6745
8760,27287,5679
8761,27290,4338
8762,27292,3081
8763,27295,7063
8764,27295,16829
8765,27295,22010
8767,27298,26971
8768,27299,26665
8769,26783,27099
8770,27301,21408
8771,27302,27047
8772,8376,12187
8773,8376,5909
8774,27308,386
8775,27309,616
8776,27309,1150
8777,27310,7825
16389,39494,18790
8779,27313,13127
8780,27313,26547
8781,27313,22992
8782,12785,7893
8783,12785,12009
8784,17136,20133
8785,23432,1816
8786,23432,24324
8787,23432,1542
8788,26403,1542
9001,3719,22106
9000,27693,5801
8999,27693,18283
8793,27327,26903
8794,27330,286
8795,27330,3871
8796,27330,20781
9813,29047,193
9812,29047,26673
8799,27336,25193
8800,27340,10025
16204,33161,27993
16203,33161,38086
16184,38575,18370
8804,27347,27285
8807,27363,4380
8808,27363,16450
16015,37766,25886
16014,37766,21873
16013,37766,5935
16012,37766,3311
16011,37766,2148
8814,27365,10217
8815,27365,9774
8817,27372,26718
8818,27373,26714
8819,27377,5315
8820,27378,15723
8821,27381,27235
8822,27385,5237
8823,27385,5691
8824,27393,8148
8825,27396,961
8826,27396,16888
8827,27396,18780
8828,27403,3889
8829,27406,24796
8830,27406,4916
8831,27406,7187
8832,27406,21684
8833,23270,364
8834,23270,14854
9008,27708,4527
8836,27425,23726
8838,27431,1403
8839,27431,13790
8840,27431,26599
8841,27431,6911
8842,27434,26702
8843,27436,2726
8844,27443,6193
8845,27445,15597
8846,27447,7273
8847,27452,5863
8848,27453,13651
8849,11700,3231
8850,27460,27104
8851,10972,14189
8852,10972,12426
16644,39706,5226
8854,27467,2489
8855,27472,8170
8856,27481,20525
8857,27484,2739
8858,27492,15225
8859,27492,26891
8860,27496,22224
8861,27496,21794
8862,27497,18527
8863,27498,7972
8864,27502,21219
8865,27503,19336
8866,27510,3821
8868,27525,194
8869,27525,2396
8870,26417,7382
8871,27528,7382
8872,27528,26417
8874,27544,1811
16216,33359,27545
11214,9624,7497
8877,27547,5904
8878,27548,3156
15465,39156,21139
8880,27550,8369
8881,27557,27548
8882,27557,3156
8883,27559,27556
8884,27560,26392
8885,27561,3285
8886,27563,2166
8887,27563,7004
8888,27563,23717
8889,27563,26209
8890,27565,4894
8891,27565,21462
8892,27565,22975
8893,27566,4290
8894,27573,17476
8895,27574,26843
8896,27579,26520
8897,27581,7025
8898,27519,27582
15493,38173,36112
15488,39170,12430
15487,39170,24094
8902,19005,70
8903,27584,4035
8904,27588,26632
8905,27589,5092
8906,27593,4380
8907,27593,27363
8908,27593,16450
16010,15695,37766
16009,15695,25886
16008,15695,21873
16007,15695,5935
16006,15695,10855
16005,15695,3311
8915,27611,3847
8916,27616,26859
8917,27619,9818
8918,27619,15575
8919,27619,20431
8920,27624,3842
8921,27625,27450
8922,27626,26863
8923,27629,26644
8924,27630,24122
8925,27633,1592
8926,27633,2643
8927,27633,5185
8928,27633,3047
8929,27633,10587
8930,27634,522
15877,18180,10037
8932,27634,15061
8935,27635,1056
8936,27635,1511
8938,27635,3599
8939,27635,10403
8941,27635,9818
8942,27635,15575
17054,13360,39758
8944,27636,8339
8945,27636,14763
8946,27636,19879
8947,27636,12515
8948,27641,19311
8949,27641,12948
8950,27641,23852
8951,27641,25295
8952,19311,12948
8953,19311,23852
8954,19311,25295
8955,27642,24040
8956,27642,26103
8957,27643,7071
8958,27646,3910
8959,27646,22060
8960,27648,6850
8961,27648,2471
8962,27648,14304
8963,27648,11134
8964,27648,1604
8965,27648,6872
8966,27648,6111
8967,27648,5990
8968,27648,707
8969,27648,2815
8970,27648,23554
8971,27648,417
8972,27648,21885
8973,27648,20842
8974,27648,16393
8975,27648,10164
16093,4943,35697
16073,30842,29110
8978,27649,13826
8979,27649,18098
16056,21126,26704
8981,27651,26644
8982,27656,7110
8983,27656,18240
8984,27656,2345
8985,27656,21552
8986,27661,22215
8991,27678,14386
8992,27679,7385
8993,27679,10058
8994,27679,12458
8995,12458,7385
8996,12458,10058
8997,11688,7290
8998,11688,18756
9018,27722,4954
9019,27722,15209
9020,27722,9612
9021,27725,27175
9022,27727,9311
9023,27728,11676
9025,27736,18167
9026,27741,12876
9027,27741,5689
9028,27741,15345
9029,27741,16492
9030,27741,12440
9332,28224,12106
9033,27752,4224
9034,27753,4734
9035,27755,27256
9036,27755,27399
9037,27764,5356
9038,27765,15225
9039,27765,27492
9040,27766,10768
9041,27766,10755
9042,27767,13228
9043,27767,22321
9044,27769,27768
9045,27773,8050
10396,14458,520
9047,27780,20038
9048,27780,23599
9049,27792,18681
9050,27794,18832
9051,27795,14439
9052,27798,9716
11881,32294,211
11880,32293,23952
11879,32292,28817
11883,32294,10209
9057,27807,1007
9058,27807,6209
9059,27807,10112
9060,27807,18493
9061,27809,6144
9990,28071,29116
9989,29403,7681
15259,28451,30324
9065,27814,4927
9066,27817,1089
9067,27817,1338
9068,27817,5507
9069,27817,9151
9070,27817,16409
9071,27817,27172
9072,27823,3549
9073,27824,17263
16176,194,2396
9075,27840,27523
9076,27842,440
9077,27842,837
9156,27963,27367
9090,27860,26587
9089,27858,23213
15853,19120,7999
9082,27852,2027
9541,28530,26142
9540,18112,7463
9085,27854,17798
9086,27854,74
9088,27855,2091
9091,27860,5176
9092,27861,139
9093,27862,26577
9094,27864,27016
9095,27865,2346
9096,27865,26489
9097,27865,5672
9098,27866,26778
9099,27872,7975
9100,27878,2082
9101,27878,11199
9102,27878,12405
9103,27880,6686
9104,27880,15095
9105,27880,27490
9106,27883,4910
9108,27905,4332
9109,27905,17830
9110,27906,18336
9111,27909,2928
9112,27914,9698
9113,27918,6466
9114,27918,2088
9115,27918,4365
9174,27996,4046
9173,27996,3347
9118,27923,26079
9119,27925,6328
9120,27925,8938
14758,26640,11941
14756,32090,21179
14757,26640,3351
14755,32090,6305
9125,27927,23641
9126,27927,1586
9127,27927,22346
9128,27927,4285
9129,27929,19879
9130,27930,1049
9131,27930,14927
9132,27932,16222
9133,27932,23975
9137,27941,27280
9138,27942,2899
9142,27946,1907
9141,27944,26962
9143,27946,16839
9144,27946,23388
9194,28020,6128
9170,27981,27821
9147,27955,10425
9355,28256,15253
9149,27957,5446
9150,27957,26480
9151,27957,7707
9152,27960,1642
9153,27960,19545
9154,27960,11916
9155,27960,15360
9157,27965,23386
9158,27965,16021
9159,27965,27765
9160,27967,27216
9413,28364,6671
9412,28358,3843
9163,27973,1283
9164,27973,2994
9165,27973,6337
9166,27973,8096
9167,27973,11514
9168,27977,22266
9169,27980,2089
9374,28309,5800
9175,27996,4063
9176,27996,7926
9177,27996,10346
9178,27996,9546
9182,27999,26613
9181,14654,26250
11537,31480,17754
11536,31480,11884
9185,9858,9621
11531,31474,24830
11534,31480,10640
14582,30388,12447
9189,28002,245
9190,28002,7438
9191,28007,9256
9192,46,8363
9193,28015,19969
9195,28021,7892
9196,28021,22471
9197,28021,21122
9198,28022,14514
9199,28022,5059
9200,28025,27843
9201,28026,27070
9202,28027,26661
9203,28033,1469
9204,28033,2308
9205,28033,16949
9206,28034,26801
9207,28034,26993
9208,28035,12001
9209,28035,14250
9210,28037,6545
9211,28038,14441
9212,28043,26986
9213,28043,27144
9214,28043,27937
9215,28054,12969
12541,34129,2692
12540,34129,33239
12538,34124,2741
12537,34123,21785
9220,28060,20814
9221,28060,23331
9222,28061,3488
9223,28062,280
9224,28064,9018
9225,28066,14111
9226,28066,27548
9227,28067,2075
9228,28067,752
9229,28068,19545
9230,28068,27960
9231,28068,11916
9232,26543,9228
17040,2178,36039
17039,2178,34652
9235,28074,4058
9236,28075,18057
9237,28081,26946
9238,28082,27673
9239,28083,27016
9240,28083,27012
9241,28092,26713
9242,28092,27107
9243,28097,18317
9244,28097,7358
9245,28104,27361
9246,28106,24468
9830,29086,6894
9829,29085,13079
9249,28110,595
9250,28110,15042
9251,28110,26168
9252,28110,20867
9253,28110,3620
9254,28110,11730
9255,28110,13072
9256,28111,4713
9257,28111,13011
9258,28112,7368
9259,28115,1595
9260,28115,11978
9261,28115,12799
9262,28117,4291
9263,28122,7363
9264,28128,3148
9265,28128,5263
9266,28129,5615
9267,28129,27867
9268,28132,9469
9269,28134,26984
9270,28134,26682
9271,28138,26838
9272,28140,2037
9274,28141,27671
9275,28141,2459
9276,28141,10296
9277,28142,6277
9278,28142,6148
9279,28142,22402
9280,28143,5570
9281,28143,12303
9282,28143,14630
9283,28143,71
9284,28144,837
9285,28144,12881
9286,28144,27842
9287,28146,1595
9288,28146,11978
9289,28146,12799
9290,28146,28115
9291,28147,11342
9292,28147,18904
15718,14149,4444
9294,28150,457
9295,28157,5281
9296,28157,9217
9297,28159,3601
9298,28162,4668
9299,28162,6860
9300,28162,10192
9301,28162,2533
9302,28162,9794
9303,28167,28086
9304,28168,27046
9305,28169,6313
9306,28177,9626
9307,28177,10433
9308,28179,17782
17013,28246,6181
9310,28182,8524
9311,28182,12837
9312,28183,6922
9313,28183,23195
9314,28183,25669
9315,28183,28080
9319,28192,559
9320,28192,12403
9322,28194,27408
16029,27163,2395
9324,28198,26596
9325,28201,27912
9326,28206,5286
9327,28207,23999
9328,28208,364
9329,147,4398
9334,28224,1233
9335,28224,1466
9336,28226,5801
16072,30842,17348
16071,30842,15734
16062,1516,11032
9340,28227,2621
16959,21318,1693
16958,10229,10524
16057,2621,37517
9344,28231,9050
9345,28232,510
9346,28238,28017
9347,28240,22502
9348,28240,247
9349,28240,23965
9350,28240,17281
9351,28240,6057
9352,28241,31
17138,7135,22889
17137,7135,22638
9356,27884,28069
9358,28264,2104
9359,26041,1750
9360,26041,12295
9361,26041,15132
9362,1750,12295
9363,1750,15132
9364,12295,15132
9365,5991,26923
9366,28269,26960
9367,28272,26968
9368,20094,3708
9369,28288,26855
9370,28293,28181
9371,28294,6463
9372,28299,3832
9373,11873,271
16801,4971,32557
9379,28315,28026
9380,28318,12969
9381,28318,28054
9382,9038,1089
9383,9038,1338
9384,9038,5507
9385,9038,9151
9386,9038,16409
9387,9038,27172
9388,9038,27817
9389,28320,1089
9390,28320,1338
9391,28320,5507
9392,28320,9038
9393,28320,9151
9394,28320,16409
9395,28320,27172
9396,28320,27817
9397,28326,27828
9398,25193,3254
9399,28328,18183
9400,28336,26511
9401,28347,2580
9402,28347,2863
9403,28351,5823
9404,28356,27927
9405,28356,23641
9406,28356,1586
9407,28356,22346
9408,28356,4285
9409,2887,4329
14791,7045,16907
14790,9636,4329
9414,28364,8375
9415,28364,19229
9416,28364,10920
17088,9345,20972
9418,28367,26549
9419,28369,2625
9420,28369,8266
9421,28369,15017
9422,28370,6896
9423,28371,10877
9424,28375,26672
9425,28379,10752
9426,28379,12884
9427,28379,15291
9428,28379,15520
13770,5205,11573
13766,37271,10031
13767,4321,9101
14956,38911,32305
9433,28384,9474
9434,28385,4091
9435,28385,16606
9436,28390,364
9437,28390,23270
9438,28390,14854
9439,28390,28208
9440,28391,1003
15301,1003,28886
9442,28392,3682
9443,26095,26040
9444,28399,17173
9445,28401,15633
9446,28406,10833
9447,28409,14722
9448,28409,6773
9449,28409,3799
9450,28409,1306
9451,28409,20427
9452,28409,14964
9453,28409,4717
9454,28410,11370
9455,28411,13683
9456,28411,6208
9458,12804,4865
9459,4865,8567
9460,14574,4040
9461,28421,8067
9462,28422,9181
9463,28422,23940
9464,28423,22348
9465,28423,13495
9466,28423,9902
9467,28423,27151
9468,28423,21505
9469,28423,19722
9470,28425,13185
9471,28437,12046
9473,28441,4894
9474,28441,21462
9475,28441,22975
9476,28441,27565
9486,28462,722
9487,28462,1599
9489,28471,22556
9490,2350,12363
9491,7095,2828
9492,17677,8690
9493,17677,14358
9494,17677,26818
9495,28475,10051
9496,28476,11563
9497,28476,12079
9498,28476,7011
9499,28483,26072
9500,28485,7621
9501,28487,26623
15233,39010,999
15232,94,4584
15231,39008,29466
15230,39007,20680
15229,39007,2544
9507,28491,1089
9508,28491,1338
9509,28491,5507
9510,28491,9038
9511,28491,9151
9512,28491,16409
9513,28491,27172
9514,28491,27817
9515,28491,28320
9516,28493,24796
9517,28493,4916
9518,28493,7187
9519,28493,21684
9520,28493,27406
9521,28499,10766
